ssim_mean,ssim_median,ssim_gaussian,ssim_unsharp,ssim_wiener,ssim_chmean,ssim_amsharp,ssim_laplacian,ssim_log,ssim_admed,ssim_midpoint,ssim_gabor
0.7891612383590246,0.6598597003410166,0.7991486255000294,0.9494351012431137,0.0008123986607891574,0.7878251257913407,0.34707262831354857,0.04138701950583691,0.050298154891553204,0.895108809066678,0.2935183185694467,
0.5358975879998641,0.36730435368005326,0.5702551166091357,0.9393532658883686,0.00047727487109730884,,0.309358240506038,0.017274125185360607,0.019386841377693607,0.7630725603948441,0.12163174781581235,
0.8584228821931039,0.7388317897133178,0.8631702993818152,0.9485353324244331,0.006844841336454296,,0.4248521000808107,0.0704488838232471,0.08048477466767603,0.9311441844415189,0.4351800177544901,
0.6903850983612069,0.5445374220813265,0.7114512499336172,0.9476104935469634,0.001118359443563334,,0.29581282847959667,0.02096093411518356,0.04000231961639865,0.8392017951060238,0.30914993544081315,
0.7757135311671283,0.6272596926476329,0.78647058781315,0.9496915759673131,0.0008123189131778575,,0.3032040034154094,0.028962929376001652,0.03460508257114198,0.8899379401170167,0.340800057355324,
0.831215051523123,0.6945321090610509,0.8380865550138399,0.9564863215922857,0.0005772277786659333,,0.3741308049150422,0.023273244282755956,0.02559324936575698,0.918945207396925,0.2962921535424843,
0.7508397384452857,0.6192253025506699,0.7648074586140067,0.942417326206814,0.0005560911735513328,,0.34265209976601607,0.036632840448838085,0.0442365234636888,0.8765713710618418,0.4243008851554464,
0.9120554842451569,0.7850738470230837,0.9085583538229542,0.9616549095692496,0.0007253906727815864,,0.4065081617952588,0.03147802173523525,0.03361740998503542,0.9608071732582992,0.3749478856949224,
0.8380309461654192,0.6728266193039953,0.8412637685695383,0.9513158210513014,0.001827319156891827,,0.335910040363586,0.009858083926719509,0.02302841026465948,0.925831531767969,0.4458697571995698,
0.744424822768882,0.5401206128916146,0.752236996544898,0.9444710585777142,0.0009003926162227009,,0.3373392051491497,0.029320665862164752,0.034126397932324117,0.8753460697749109,0.2438974059205698,
0.6380896994360534,0.4506931720777432,0.6618967586818424,0.9367178681424901,0.0021680419982258994,,0.318597805140509,0.007932023368536028,0.016574762497946104,0.819923446133086,0.14469733931937545,
0.856845558132945,0.7294108125503023,0.8591158224619093,0.9560172855567631,0.0012864562422448649,,0.35639287001552783,0.032127414718051917,0.03584674130911439,0.9303973365941176,0.3333629719862154,
0.7986202263734334,0.6658604024077176,0.8090507667195842,0.9535083530420998,0.0020589661998198392,,0.3439469668101531,0.04083008782744853,0.05659081805464458,0.8959794903051325,0.4372039325480295,
0.7637477989327334,0.6000288593353157,0.7774432495241489,0.9517881571302417,0.0008629509010331282,,0.32294488855781395,0.0169986559317561,0.032148257542471505,0.8835957911084139,0.23109195126855567,
0.8872650699528805,0.7564553676264566,0.886656167341101,0.9569891821354016,0.000669178536143132,,0.40012981646184914,0.030771183930912067,0.03504197132675328,0.9460370605291181,0.4642823817735495,
0.7824996673330813,0.6378192375037685,0.7917965033093294,0.9519484215372304,0.0011451567778340975,,0.31179341761760376,0.018953476046100592,0.03324833051201474,0.8896910069395105,0.2800966467414121,
0.8017626532956074,0.6382400159204606,0.8089640959506429,0.9492586453308203,0.00638027219275387,,0.34090248891252006,0.022580171532801462,0.032244180740344845,0.9048970828223033,0.4237331777176332,
0.8179309259637458,0.6626432437047285,0.8253077643973317,0.9517253437027277,0.0022669958929438737,,0.32663678800270696,0.017651222272535644,0.03473929344887778,0.9103963413674435,0.5845239653080556,
0.7016889832882777,0.5580297266744638,0.7216415117683971,0.9476046600965168,0.0004195720837440713,0.69932003787542,0.3007875364442915,0.02765118177249562,0.0412814441770765,0.8500028613209091,0.2842818712281104,
0.470190558455336,0.32595621717379175,0.5173204917890623,0.9406772837601203,0.00025222852643333866,0.4674823674074866,0.301523376871062,0.024335517747924806,0.033368172496679595,0.7225104756504086,0.16088499514771704,
0.5643327848638625,0.417962179621796,0.5974109020842898,0.9398489525529903,0.0005559934406105686,0.5585278774967185,0.31432394900495336,0.03675053367921018,0.05042914906800883,0.771804165009803,0.17634981541000114,
0.857618449243696,0.736512938011377,0.8630468887379591,0.9564712484216699,0.004832972485884071,,0.38131959764817996,0.0240698387845516,0.030266596951580616,0.9272353257119935,0.6544429979009415,
0.8300747146157957,0.6646750714121551,0.8317623755636677,0.9565684381279328,0.0004035145349243489,,0.35850587217470803,0.007033818046430677,0.005796016647660143,0.9168419494033624,0.2552979324305884,
0.7314048170646467,0.6143305014562729,0.7501765884901083,0.9519762946460734,0.0003476491320177789,0.7301424254947814,0.3153450315622887,0.03397320883034398,0.042085463147631605,0.8597225083603185,0.3794552918331209,
0.8224967662200005,0.6904226966698239,0.8283417710838196,0.9548792275812547,0.0002990129121075887,0.8192679440742269,0.3381822674363404,0.01775467017017123,0.02722234572924745,0.9133801803943782,0.45649804335970057,
0.8855330670442833,0.7911454926089961,0.8881030169657332,0.9593983669708148,0.0008684499904606729,0.8835357087997249,0.46255651330780334,0.03514607242820257,0.04044169221958643,0.9423922995099692,0.3633527669354222,
0.6532890177428085,0.528768552868951,0.6810045629804954,0.9473953106749405,0.00029777458588040647,0.6524715877313315,0.2843712849364645,0.02250436982195564,0.043859264758817025,0.8189184464148872,0.4488520279320099,
0.6307713499683444,0.4852795697955245,0.6553423348442661,0.9423958444502739,0.008376133930135797,,0.3380067173494818,0.07209927827514158,0.11595423282247004,0.8121469741813703,0.5274495120345797,
0.8224421333357886,0.7084439418653347,0.8301819653787131,0.9548772185232225,0.0008361536655411852,0.8215581500170703,0.3234031629292422,0.051539982545653604,0.07217394533933762,0.9096330801609276,0.6465039675178487,
0.676753068274464,0.529402394301882,0.7017345794871268,0.9439717257492263,0.0008394932391751292,0.6744416762869895,0.30521304538301114,0.06819322513786692,0.07905359420376701,0.835386582585947,0.4019956566692978,
0.7636345850114429,0.5791255675737563,0.7740405234800654,0.9456045597852397,0.0006848296884196252,0.7623475904551996,0.31617528102977316,0.05520474324976094,0.06964573034020384,0.8867199138393966,0.42648824293601867,
0.6318984200089589,0.4917984055180659,0.6573792846744343,0.9456588511624849,0.0006536907070960199,0.628660779580708,0.3109828130138856,0.025816145675531525,0.04523921739035184,0.8095333861151061,0.34759753388523895,
0.6960365397313842,0.5019202361819501,0.7160674443441734,0.940663932150207,0.0006325901907268024,,0.29334841089971747,-0.011004273486237486,0.003589316296040549,0.8525195176825662,0.13406188084649917,
0.8368865301582478,0.7154842343903346,0.8430006545021534,0.9540062580086922,0.0011443570190974926,,0.3464103767393461,0.04557759128521569,0.056491348925370916,0.9196421990452559,0.7030681908844415,
0.7638273329225035,0.6378729733165972,0.7765927573962158,0.9438274422730778,0.00062265121556837,0.7614896112166823,0.29660780882215426,0.04332061220363828,0.05935448564090354,0.8832115822986388,0.4542639329087983,
0.7371057048955437,0.6034449480357581,0.7515451412673139,0.9498935488389707,0.0014733322049170219,,0.3147509180715347,0.015722654328600098,0.031503419201601594,0.8645616323989326,0.24561335710311039,
0.7450467566396833,0.57265559605786,0.7620126060091441,0.936480632642701,0.0038917683308339617,,0.34189350030503474,0.024994107411613207,0.037492559754375876,0.8764136090789796,0.24265447041772073,
0.7485560165251038,0.6120754912000117,0.7612923295412157,0.9494005852097009,0.00044171075491586647,,0.33347643143624595,0.01696757732612256,0.023985085021205863,0.8750152605263104,0.32587935636513005,
0.5424693725036428,0.4086333567570573,0.5776479588130736,0.9376748474713014,0.0012919614207866526,0.5350567893962038,0.33992385408313136,0.042835369209240144,0.05716000268838432,0.7607164128507834,0.23089230536227354,
0.675228415464071,0.5055210386264064,0.695046107114985,0.9443626864940954,0.0010415672931236124,,0.311430373532565,0.018585851032675127,0.02259817191838547,0.8364146470172923,0.21082811526991474,
0.7615458684447084,0.6017672056552718,0.7732352839390875,0.947707173693249,0.000853737877217424,,0.29654972487761583,0.013856854343763873,0.031136210538957303,0.8844376131019457,0.33165026489116267,
0.9656532642598673,0.8710508824859492,0.9606666812164658,0.9670556316506431,0.0039018332714013237,,0.5559551548689413,0.0338665083196637,0.03109897364433229,0.9845644245965947,0.3511489337058313,
0.7052057650426088,0.5218828944779911,0.7210572010279396,0.9473121523835489,0.00036148603872590996,,0.30267909509078234,-0.0004446241016178956,0.011329456799607509,0.8537775007538081,0.16485902958786158,
0.7683951302073684,0.6415564599946204,0.78067148113634,0.9530873503149881,0.0009425790422766221,0.7661708981622625,0.32026457687935045,0.03891597669882853,0.05769761513855901,0.8842494007629418,0.4912098639378835,
0.8038213710903727,0.6669593828525519,0.811449081303599,0.9511170431092824,0.0004200964800024126,0.8027856100154782,0.3928803735547403,0.04178764301020856,0.044060193773865906,0.9050514484320821,0.31400227950231724,
0.7773902052014084,0.6511823086109961,0.7875777157120595,0.9513429578790333,0.00034739836913656096,0.7753818366759466,0.304807244872284,0.032649954353499426,0.04575110793612494,0.8874064054957924,0.4536162658654994,
0.7553597395616142,0.611733595739067,0.7684806824398346,0.9487447461068671,0.0016221460906849616,,0.31455383479256177,0.02402543288546559,0.03340103121916526,0.8763574140206165,0.36370254754975745,
0.7382048732452081,0.600628107000845,0.7568549063544575,0.9506261299369388,0.000387683357874561,0.7374727133973468,0.31159507556627336,0.03300016684991413,0.052314131008820715,0.8674783188096558,0.4461502691890157,
0.5535770945892113,0.37255750782432084,0.5834600375019595,0.9431116903139224,0.0003938034319394779,,0.3245160786547177,0.03620509526348788,0.0437884240698218,0.7704015507027132,0.24447175763753665,
0.8195823145807202,0.6665659606752107,0.8266156585850428,0.9520938802497468,0.00033516657410824876,0.8191638512032234,0.31712698767520925,0.03988281785962041,0.04955221952226149,0.9145742001665861,0.41176351596585464,
0.6599119359080429,0.49164766179834163,0.6816666009567159,0.9381921747838516,0.002091814064715159,,0.3145331989318842,0.016145486487708378,0.026190673030773097,0.8263913523017524,0.23448545324562903,
0.8079479917488097,0.7025256529743468,0.8186890352884872,0.9561017815865253,0.0005000458020149659,0.8065022113872043,0.3595631993069479,0.036411923775128426,0.048453476493729504,0.8996569995156886,0.35553047224592116,
0.7145376036485821,0.5632750752591033,0.7304176160210405,0.9467866683949707,0.0017613457157333254,,0.3163068531526467,0.02206044289291686,0.034363197110370204,0.8560990851388018,0.32459417430959864,
0.6794840133461418,0.5525668327825652,0.7061597854456796,0.9469276904920815,0.0003071555444901688,0.6784801178849601,0.2840226023445289,0.02694418209570127,0.05286427051156141,0.8338098375263191,0.42188268468218365,
0.5051918500018967,0.33168959698378664,0.5420013785045189,0.9411200148147328,0.0027072829648417808,,0.35440176103002835,0.05368344228770728,0.06968381226282323,0.7500517099630072,0.23960639883775092,
0.8557480471326581,0.7356125718590382,0.8600626002657691,0.9515817873203015,0.0007875593715194195,0.8552303779924553,0.35079148815049416,0.07328676495980156,0.07000323195865317,0.933445558437731,0.5708467179531495,
0.8209224948960719,0.6923463382124678,0.827443144076347,0.9465385093241272,0.00039527669556171127,0.8198521658174949,0.33392952388534297,0.03783067808979754,0.04332965130908012,0.9123735710029838,0.289076070316162,
0.7198639633872252,0.5644295470980052,0.7337230321179687,0.9417489064143082,0.003524274430515876,,0.34127887097260245,0.012963738316950522,0.02424644458266104,0.8572927867333465,0.30271259986181565,
0.8362003531646862,0.7209569493340527,0.8434091021310824,0.959155754982317,0.0015755433680361818,,0.3803036957184842,0.025356137603467627,0.030772573117214833,0.9164756381008646,0.34093287825297464,
0.8122951021914319,0.6848701241914744,0.8209827659489645,0.9578551912015504,0.001293723626592951,,0.37628057029594775,0.02690623780454013,0.0331541910783992,0.904742782605566,0.3255639965973534,
0.7914911163351435,0.6720075407853674,0.8055432269248498,0.954941805611259,0.0006537881078202175,,0.35429433718852854,0.018607682458404596,0.02757424010125358,0.8926544401452872,0.27217814376744137,
0.701117241527358,0.546725472575824,0.7198357344138108,0.9466691135931883,0.0002820967628747272,0.7001206359878847,0.2834925644800842,0.03022264307990413,0.04637291738431665,0.8482592025782992,0.3646661603036626,
0.5570611329248126,0.416738810491198,0.5911210048362409,0.9426201115382723,0.0002110090947700043,0.5533081910220398,0.32568009686595656,0.02587664026244679,0.03173918532959792,0.7680690213810543,0.14245281464073264,
0.7917207296923466,0.6527736236819117,0.8005249635925846,0.9538565128104075,0.000322242416246738,,0.32786619743539597,0.014322498442024129,0.022172842282828405,0.8962434083772602,0.3196433001500062,
0.8068662810893962,0.6560178628092997,0.8154780838249595,0.9428888275248015,0.0004962937170679475,0.8043216706186863,0.3410791115038623,0.041315060570350164,0.04703676133864718,0.9116885309564654,0.371650122275341,
0.8396858725837397,0.7226279149511997,0.8479538549530353,0.9581539866741915,0.0009610797217263585,0.8389535343780095,0.3360131299152456,0.04892088955825968,0.07135643918226145,0.9206201391739045,0.803915308458394,
0.7293271922400644,0.611337004370085,0.7478593467604774,0.9522887827506841,0.0003996015759830521,0.7288903655980778,0.3072405320097592,0.03580579352506534,0.05409095348325965,0.8571316312479914,0.4228383393350789,
0.9010983986584066,0.7436183662890664,0.8966249855703504,0.957081477605632,0.0004685248585597716,,0.3938581558295245,0.024460157049704327,0.024373871522765492,0.9561869978973752,0.48692734991849157,
0.6337829079134135,0.4591596547988794,0.655444371735222,0.9411989366190049,0.0005748731640841249,,0.3272986461065679,0.03343291308114898,0.0441003129483197,0.8130343451910285,0.39687734935018637,
0.6826100044124326,0.5289387556213344,0.7043755956125329,0.9404783113565366,0.0005021887677877393,,0.29888496644947515,0.04388599105542407,0.05628006443389982,0.8416373155027644,0.33839093672070814,
0.5544318629405737,0.39648440717507566,0.5852577808417166,0.9377507108025852,0.0004271212591822151,0.5497529114979886,0.32554525864035994,0.02878796049877513,0.04183849359495347,0.7770201561252372,0.24222582346087007,
0.6758917933594807,0.5081926356383519,0.6939648705682173,0.9396638863561391,0.001781662740189446,,0.32018502129405846,0.01885569719770383,0.02052478185473649,0.8369684787090481,0.21664119436533363,
0.7336786263756375,0.5926630483796816,0.7482881595409564,0.947340052420634,0.00048133044749165997,0.7313540171056488,0.32307998716165653,0.03311728734928085,0.03896280882728096,0.8669610408364288,0.2915515504415476,
0.7379672974288393,0.6168561489153346,0.753846058606232,0.9474746412168601,0.00048768128328321975,0.7370453831597855,0.28717533935471223,0.03666957381450686,0.052716749417156844,0.8635643589002843,0.40286842940426754,
0.7757102263338163,0.6183915348870972,0.7854416802173905,0.9524811934885905,0.0021078079631931955,,0.32317512500282897,0.013371975469721747,0.02942626251827946,0.8854096966237041,0.34588420161643424,
0.8208178197058884,0.6396274844485833,0.8264299954411124,0.9476029878781608,0.000914927374844064,,0.3314940698746715,0.024595068974455372,0.04042372333369494,0.9238227435157664,0.3897158418319742,
0.725831592216115,0.5833054353510945,0.7442625066155341,0.9397427066920493,0.0008385756194255722,0.7226671588280017,0.32317174836012913,0.058226528785154295,0.06576605845446426,0.8654082498418055,0.38987376977683885,
0.8935493527064914,0.7927819699897635,0.8948813391650106,0.9624854226896211,0.00255639128934709,,0.41010951349300234,0.04117457366859998,0.04412944551507544,0.9446543789361255,0.4131292263456307,
0.6958504228802154,0.5350472405566671,0.7138150396193467,0.9426211856193162,0.0037371841514307566,,0.34100777833580853,0.03219671843559566,0.04235965660887843,0.8472460038395516,0.27677913561721007,
0.6852338106124076,0.5361566533353237,0.7078063675531663,0.9470615243436097,0.0014305792111592127,,0.28696222776826186,0.011652200404650294,0.028582732863473213,0.8381421199259965,0.3241424848417827,
0.49649784140394054,0.3226700074224947,0.5348299489468699,0.9367411882075011,0.0009822463184032864,,0.3465962931708521,0.031821911474262686,0.03474913082824166,0.7424037155811336,0.13866142747649604,
0.7611835627717629,0.6088265885551087,0.7742557793721243,0.9444228829054175,0.000931463329846663,,0.34117433897987537,0.006837876196782782,0.014778088734380948,0.8829704332974484,0.2983240978985188,
0.839732216064153,0.6930435921138093,0.8414657257171095,0.9528623746689738,0.0006445809235637502,0.8386613250149605,0.3203210807733666,0.05302720845197711,0.06279706834309039,0.9241553063168034,0.6203353372458505,
0.6635318881147002,0.5075991250475891,0.6898742960555558,0.9441769204554019,0.001133289702418382,,0.28592477451681114,0.018692914477861994,0.038193649934428274,0.8283857745525528,0.36921994345689774,
0.7914108143051872,0.6368022761227428,0.8000697228309783,0.9432083618087628,0.000947264222846037,,0.34034773990440614,0.06379029149018992,0.07047196327024183,0.9056955415890848,0.5249487725536142,
0.9014403832705966,0.7795311175740282,0.9003180560983797,0.9595030567892234,0.0005480104731144885,0.9003165687332046,0.39523443551695386,0.03935303746168602,0.04415051958691148,0.9537542132462813,0.4523525342232573,
0.7568861083091654,0.5994156936579642,0.7716130669113692,0.9445110922638026,0.0005859110679826819,,0.3191817575988742,0.02125131637041355,0.034827096671885396,0.8867495313942996,0.388276314478717,
0.9097097045198511,0.7785066767034645,0.9052959007982335,0.9608308608411787,0.002492965052239026,,0.383092298090423,0.042787873090555185,0.0460688791660432,0.9577268564841688,0.5145033983981141,
0.7041226428322611,0.5555818558704465,0.7230007608528065,0.9450894793702546,0.0014481548910952422,,0.32287074988070213,0.030362274450731898,0.03571590505512264,0.8491167449130457,0.23655159978990775,
0.507198464626326,0.33351307617371867,0.5443621830113967,0.9425527463541353,0.002576282079460729,,0.3345494455318852,0.05278988122852204,0.07813069967204754,0.7493166018137455,0.26137050417592317,
0.7697550575799849,0.6191912389401378,0.7796459222835872,0.9505603961385473,0.0005895711581854135,0.7652947998094616,0.30375586702125235,0.033774894545559944,0.04809760613665788,0.8873036047632382,0.428533792421233,
0.8197675666158686,0.6779829495405642,0.8260488788188519,0.9481575967402177,0.00046931881011210336,0.8189334970844803,0.3171301782672962,0.045537510932100386,0.05351555072848003,0.914228176322286,0.41532921970715597,
0.6181685025206253,0.47200442604295983,0.6432746622353726,0.9454240103949245,0.00449100602339723,,0.35660026092546177,0.05846927205486912,0.08708731177942315,0.8019215749429335,0.292393279509395,
0.6753416956392028,0.47901547819758045,0.6994722622591651,0.9412326425426388,0.0009227408657367897,,0.29669648968098133,0.00502084869853385,0.025782836987232025,0.8422039092865379,0.27249689052115045,
0.7547311187879032,0.6205441960807848,0.7705187855978687,0.9459618510903041,0.0020918255204557365,,0.3442447976794733,0.05231243422711615,0.061252962176631044,0.8793566933506411,0.4164675472949388,
0.5904469154915727,0.4272981029022029,0.6196313408919925,0.9450478916456525,0.0018130936408368543,,0.30346380203092793,0.03274423298440404,0.04497291264885439,0.7842277768562346,0.20492512413956568,
0.7151622275549324,0.5508496063813297,0.7306754171486869,0.9458405821807658,0.0016025595462066274,,0.3335988940688818,0.045522594063488915,0.06425295384934152,0.8599798408896241,0.48683071432157077,
0.7242081627072405,0.5840659524302371,0.7434403199736884,0.9470007367926788,0.0005384245608965749,0.7229000503672635,0.29255896598099257,0.042536531212072654,0.05541975099381585,0.8601257332367117,0.3977007894092624,
0.7225879628001786,0.5438477183231117,0.7380975519887073,0.9478315123422121,0.0006421869575304535,,0.2930368761569028,0.012126176465551386,0.02787185179100694,0.8616846547196599,0.30380051989855217,
0.732638781395262,0.6085361468209708,0.7522884002141456,0.9539692001013448,0.0003209989545966754,0.7302629592482758,0.30784844742585676,0.023881037840185627,0.039681489319404066,0.861843762215061,0.3416278225591559,
0.6748667621354559,0.49054567357585555,0.6958720764234156,0.9397712724280983,0.001471291788775874,0.6693071617106355,0.35870963476448386,0.057006435255044556,0.06246132493969309,0.8379034649464804,0.20538922187600797,
0.8493661070455745,0.6936589022182181,0.8526850104940588,0.9581628152163691,0.000767555771049118,0.8416445594835503,0.398424226256503,0.00552259593196891,0.01354165690052262,0.9292777386495883,0.3653313017225535,
0.7163467687413556,0.5770776974984629,0.7362303363016601,0.9526616022920734,0.00025641956919014594,,0.32721853346049995,0.009950762071738615,0.020731011857251243,0.8524208217188095,0.2604228455110153,
0.7625126619706218,0.6143759472879186,0.7736442046267765,0.9445775537314339,0.0003230112100690951,0.7612968608110071,0.286272156113885,0.03834671488852382,0.05066335527964382,0.8828256314390964,0.44537258885063613,
0.3995960165254713,0.23698145154603947,0.4454080140067447,0.9395585619026864,0.0003880875443640401,,0.34925398490664666,0.03351362873807028,0.042278779092313014,0.6881385474378285,0.1511951376193482,
0.7847233228286411,0.6723881477795802,0.7961044527911963,0.9511152856408751,0.0009100737422122634,0.7826743873722881,0.30471025021595716,0.04812342119455027,0.06997414406746248,0.8865612703006497,0.5566129548972355,
0.7511819843882955,0.6021282284654538,0.7667395639318748,0.944517768453196,0.0038817683144641026,,0.33430650498135206,0.053406582023382776,0.06752627633075715,0.8762867428988197,0.5841786221445986,
0.6698690411045568,0.5080899578573217,0.6897246829316069,0.9413814315630877,0.003052117853346264,,0.34484242655891356,0.06651738271708489,0.08425782243480615,0.834262448773188,0.3083440951105874,
0.761369318507116,0.5771112305673217,0.7742820825177351,0.9439015635771787,0.0008911724566495451,,0.30101639155015425,0.02588584605759902,0.04058976781416599,0.8905166629715399,0.4285729147710395,
0.8047563921768864,0.6762227898214949,0.812808381526038,0.9535166790512367,0.0006636560845994368,,0.33673520486556424,0.03459521705709219,0.037981673590247685,0.9038421861933592,0.4160819839031115,
0.7543911809458869,0.6104232650533442,0.7657464661649019,0.9424860265710316,0.000293762405948918,0.7527062621814449,0.28484992387270897,0.027866556063365248,0.040166537107176645,0.8782738847690411,0.3573465465881259,
0.6651619786674553,0.5057313609377995,0.6921959678551312,0.9396479416278826,0.0005022628491397079,0.6627558916811754,0.3165589135377688,0.04485919738193433,0.05042928590918836,0.8318760033934468,0.3186212072807513,
0.6645783832462511,0.46869186537443913,0.681978298361963,0.9450549801219331,0.0015465036951747269,0.6618915163773731,0.3402716727780048,0.05646126441998144,0.07241910352344189,0.83438144552175,0.32298533049942246,
0.7235912664806451,0.5494493592478442,0.7373078796570308,0.9451443465724018,0.00035428571484986526,,0.30899609731615096,0.014163809416172046,0.019474886677147633,0.8611915953162798,0.1697269741628503,
0.8030626791880126,0.6607179111465827,0.8110740820658909,0.9525904421849227,0.0009421554142094816,,0.3422594377399148,0.029385369426997873,0.04031775171940677,0.9010268218750475,0.34759574247761016,
0.5313725534720585,0.325134005814619,0.5633680424820366,0.9352282470923624,0.00018775410993263262,,0.35808127542507434,0.03138367492146998,0.03303180270650919,0.7699441995552896,0.14664160541859264,
0.8216640509644219,0.6990140864914816,0.8287581366732568,0.9542271068050692,0.0013245528052709538,,0.3402110530186211,0.030701945520287453,0.03750769130467867,0.9101677934827659,0.38288466434327983,
0.5951351934695678,0.44811117138086404,0.6258461176908745,0.9356886100375146,0.00014629259769575597,,0.30875683730187037,0.018436829417418435,0.024105757918146578,0.788782972134905,0.13724509953621514,
0.7990247955341845,0.6527034972272353,0.8060530892024147,0.9565215692082315,0.000434298348533792,0.7934333362082681,0.35910726258333,0.01342334073756204,0.021409992975215127,0.899285058048385,0.2786872289153111,
0.5406722299646819,0.384097296984158,0.5760293901654384,0.936863385521224,0.0009635864352048499,,0.33855987734460147,0.03991075959955106,0.06496432843838199,0.7616069676268286,0.18666629235814705,
0.6674486817458675,0.542248759345591,0.6904063100325223,0.9430202580738234,0.0016736649991772933,,0.30622995088074106,0.03207303145111842,0.051259352454370646,0.8302162098184414,0.30781704076571786,
0.775241475462575,0.6096153467078644,0.7866490525643779,0.9466262788974945,0.0005539461946290009,,0.3187812516087531,0.008978876602178845,0.02378466729606743,0.8925738022729298,0.44222962584036135,
0.6987374998307706,0.5738272304784487,0.7198118787636695,0.952808926483463,0.000632814256612196,,0.3039446514704088,0.018675551887652464,0.030850407169729158,0.8428749433351518,0.1993983232794514,
0.7808338533266843,0.6429489298601113,0.7912116061789565,0.9464586734353863,0.0010597901503818367,,0.30624277318199516,0.028602185126947285,0.03403883733269297,0.8920690648860867,0.26439281064671144,
0.6797962890097476,0.5265151457570906,0.701915988183127,0.947445247611434,0.0013766132005963185,,0.3062694784735851,0.011927317488116254,0.027341498896894932,0.8344910056325565,0.3048066651619682,
0.6986071403852457,0.5460945293362134,0.7209227413885783,0.9406057614113483,0.0005117493332631471,0.6964134434102628,0.3135852297101171,0.04687454634769611,0.06073796441037718,0.8481817047132194,0.3180141869969968,
0.5878435042653148,0.42365338038327,0.6172553277504335,0.9428110219258695,0.0005425888418697777,,0.3053627894738715,0.03237860344316547,0.03854768759008977,0.7891668480404227,0.18601593319361195,
0.8542242656917275,0.718390019456313,0.8557585730579347,0.9510353690284502,0.0009953913853619862,0.8529182337844748,0.3477083089494384,0.07174995681815716,0.07539422420174935,0.9330177645983863,0.6158858617816947,
