mse_mean,mse_median,mse_gaussian,mse_unsharp,mse_wiener,mse_chmean,mse_amsharp,mse_laplacian,mse_log,mse_admed,mse_midpoint,mse_gabor
221.57198079427084,306.2696482340495,206.44237263997397,117.05809020996094,17800.408365885418,250.75989674232426,4963.46570332845,10333.564880371094,14790.410903930664,124.87661743164062,8516.875011444092,
229.84097290039062,297.5152079264323,210.54840087890625,113.40146891276042,15698.5197652181,251.37552109347976,4895.953481038411,8734.24771118164,12768.705261230469,132.6209716796875,9242.897647857666,
225.24873860677084,291.66095479329425,204.5125986735026,90.29120381673177,18199.863479614258,241.42062746801227,4595.457102457683,11163.419418334961,15179.093948364258,131.68971252441406,8898.753578186035,
96.16253153483073,126.90412902832031,88.52288309733073,42.32505798339844,12742.2439066569,101.48724009652771,3283.8665618896484,7469.064254760742,10463.892684936523,57.86033630371094,5159.535362243652,
204.7618611653646,246.3185577392578,191.1275889078776,129.7622833251953,17987.735239664715,229.8363153678895,4320.667678833008,10339.66244506836,14794.355041503906,115.51019287109375,10705.754768371582,
195.94548543294272,247.19141133626303,179.60368855794272,86.11925252278645,20109.25894165039,215.84786941866332,4633.602127075195,11253.501403808594,17148.392669677734,113.65553283691406,11689.815948486328,
263.1597086588542,324.17213948567706,239.48220825195312,96.52326965332031,19901.8540242513,284.3361395568438,4924.267923990886,11778.394500732422,16516.69253540039,155.77891540527344,10040.37767791748,
229.68759155273438,284.375,211.65457153320312,98.79873657226562,17321.086395263672,,5076.2345784505205,8277.451080322266,14086.235610961914,135.90310668945312,10244.957988739014,
157.4374796549479,243.7600351969401,146.59851582845053,93.79890950520833,17685.21840922038,,3729.2128295898438,11130.898391723633,14948.137939453125,84.60041809082031,9916.451602935791,
141.91051228841147,207.65813700358072,132.41144307454428,76.88567606608073,17749.30898030599,,3514.938430786133,11076.05339050293,15010.874923706055,81.6046142578125,9372.670078277588,
225.0767822265625,268.9705759684245,206.70434061686197,108.85176595052083,14498.254063924154,,5059.121429443359,7043.375381469727,11625.953186035156,134.10089111328125,8846.432483673096,
244.45593770345053,303.0633087158203,225.50305684407553,118.66327412923177,19037.14599100749,,4560.661163330078,11046.289169311523,15663.938705444336,140.40199279785156,11118.59253692627,
164.17188517252603,231.21333821614584,154.62510681152344,111.9529520670573,19446.958740234375,191.94346114829952,3651.053624471029,12955.916748046875,16804.651626586914,88.1619873046875,11711.3713722229,
137.14564005533853,168.29987589518228,127.15278625488281,75.00428263346355,20721.446599324543,149.5702645453854,3615.093500773112,12899.430526733398,18057.03387451172,81.41851806640625,12598.33988571167,
154.76414489746094,206.22008260091147,146.57795206705728,99.26440938313802,20304.551834106445,174.22192912509766,3711.4400533040366,12497.338363647461,17447.643753051758,84.1697998046875,11013.766170501709,
185.66351826985678,227.85376993815103,169.1272939046224,76.3975321451823,16954.336064656574,198.41383079122872,5181.117650349935,8019.097595214844,14052.315032958984,111.94706726074219,7896.823154449463,
188.63777669270834,232.97090657552084,172.18866984049478,89.27036539713542,17960.871948242188,204.39877876296342,4734.633448282878,9327.809539794922,15097.521362304688,110.13316345214844,10636.546890258789,
146.14319356282553,189.24314880371094,136.3146718343099,83.65711466471355,18444.142049153645,,3599.7823638916016,10950.553207397461,15823.241683959961,78.68763732910156,10546.501121520996,
168.82486470540366,216.3153839111328,157.37104288736978,97.31936645507812,21428.586196899414,,3920.7769673665366,12755.925003051758,18394.689422607422,99.33151245117188,11941.453384399414,
151.72967529296875,205.3341064453125,139.51154073079428,73.51793924967448,20967.07763163249,162.1855901486118,4103.552983601888,11726.57502746582,17963.35581970215,86.50086975097656,11999.941650390625,
236.20088704427084,294.1092274983724,216.07030232747397,98.9991963704427,17527.50558980306,260.04473895220224,5259.175033569336,9051.54867553711,14463.794387817383,140.16299438476562,10098.809043884277,
214.64220174153647,267.07130940755206,198.11972045898438,93.8793436686198,21296.95162455241,233.030271338061,4819.2800699869795,11620.077697753906,18021.588119506836,125.33229064941406,11716.194702148438,
171.02269999186197,235.36097208658853,157.89032491048178,73.7107442220052,20240.88730875651,189.27860316303315,3911.820571899414,13012.358612060547,17283.525009155273,99.33586120605469,11147.301776885986,
197.86125691731772,257.1112925211589,179.64941914876303,74.68007914225261,20134.923873901367,208.0005678799206,4414.018249511719,11018.126190185547,16889.52261352539,117.83726501464844,10347.043933868408,
178.0604705810547,229.48444620768228,164.48200480143228,93.92601013183594,23070.659774780273,198.00970277673494,4136.499257405599,13351.473052978516,19940.273864746094,94.33293151855469,12225.959274291992,
252.9736073811849,343.8780771891276,230.8550567626953,113.84909566243489,17349.779688517254,275.56034460312395,5257.5837961832685,9641.158096313477,14074.683532714844,144.05499267578125,9478.00228881836,
228.18096415201822,290.0496826171875,212.00696309407553,112.83035786946614,19860.014419555664,254.05613771557242,5005.116221110026,11563.975952148438,16724.568618774414,130.93923950195312,10368.408882141113,
184.20856221516928,244.35943094889322,170.3111114501953,82.0034891764323,21469.473912556965,198.1850758023048,4528.9085744222,12021.225784301758,18279.84701538086,106.75567626953125,11451.30697631836,
187.57980346679688,238.09425354003906,174.1324259440104,106.47686258951823,15027.240844726562,213.66869796580065,4862.875462849935,8060.950820922852,12228.830276489258,106.37850952148438,7952.590557098389,
102.80979919433594,135.77392578125,93.36260477701823,35.31279500325521,17618.740900675457,105.76658120329192,3419.8675842285156,10810.492156982422,14878.832794189453,62.13188171386719,8501.72596359253,
193.57231648763022,245.04324849446616,178.73331705729166,91.9754130045573,21439.52635192871,211.2002460272005,4625.691502888997,12408.853912353516,18282.08853149414,110.92697143554688,12322.155025482178,
209.66171264648438,263.30115763346356,194.5033416748047,105.43800862630208,21740.10941060384,231.63967988774445,4492.712585449219,12252.583770751953,18564.681091308594,119.88754272460938,11778.883102416992,
179.7452596028646,232.2803192138672,168.0508270263672,105.87935892740886,18940.476603190105,205.26856784056906,4227.679575602214,11995.473327636719,16133.605026245117,100.59074401855469,10488.865913391113,
234.50712076822916,306.29962158203125,214.32215372721353,109.11172485351562,14381.14018758138,,5244.986099243164,8472.050094604492,11658.909469604492,135.35948181152344,7947.91654586792,
150.84114583333334,206.9170939127604,137.14713541666666,72.54596455891927,15921.374552408854,161.02443049072195,3933.57932027181,9898.571060180664,13601.992446899414,88.79434204101562,7495.366432189941,
137.89293416341147,180.08455403645834,128.70787048339844,81.83187357584636,19533.045801798504,,3602.066177368164,11624.9794921875,16862.918716430664,77.95823669433594,11732.78921508789,
121.50289916992188,164.42960103352866,111.62990315755208,63.595621744791664,10725.278945922852,131.60668661988507,4002.7716318766275,5890.053665161133,8478.794036865234,67.47830200195312,3397.073574066162,
203.57983907063803,254.41649881998697,187.98856099446616,94.59821065266927,19916.685760498047,221.43646564299567,4556.185745239258,12019.910537719727,16835.4542388916,119.52082824707031,10616.872917175293,
188.45458475748697,235.66433715820312,173.34312947591147,95.15170796712239,17643.71593729655,208.3117140898123,5140.012832641602,8736.783737182617,14659.476699829102,107.89390563964844,8478.08574295044,
238.13199361165366,295.36553446451825,219.66665649414062,108.55159505208333,19738.31185913086,,4839.9804280598955,10400.65119934082,16169.083541870117,138.88467407226562,11712.505718231201,
120.27818298339844,157.1256306966146,110.28812662760417,58.416361490885414,16852.255137125652,,3538.0498046875,10929.395294189453,14597.297424316406,71.23545837402344,8624.77243423462,
194.81128946940103,228.68741861979166,177.74727884928384,97.96627807617188,16051.859736124674,,5163.410029093425,7268.258163452148,13065.785171508789,112.690185546875,10229.160614013672,
183.62440490722656,250.11578877766928,170.3536631266276,78.82215372721355,18168.58415222168,202.85117538255307,4409.030298868815,10215.674453735352,15390.053726196289,105.59353637695312,10297.190502166748,
134.2755584716797,173.3264363606771,124.7144775390625,74.33480834960938,17172.041595458984,,3420.826131184896,11030.885147094727,14721.768798828125,75.98805236816406,9223.19005203247,
191.20452880859375,252.8030039469401,178.7275390625,103.99528503417969,19727.820709228516,217.8961800254151,4291.3982340494795,11921.09408569336,16754.524353027344,106.66900634765625,10381.409015655518,
169.25934346516928,222.24319458007812,155.22216288248697,73.9622802734375,16902.032775878906,178.39007588786168,4192.323989868164,10115.547592163086,14310.546508789062,100.71311950683594,9009.182121276855,
157.52651977539062,211.7387949625651,146.21319580078125,72.37170918782552,21028.26400756836,170.32915518268177,3887.9529774983725,12668.82829284668,18096.046096801758,91.17919921875,11829.919872283936,
145.8227742513021,183.4049326578776,136.7264862060547,91.91379292805989,20044.424611409504,,3832.2411295572915,11472.903625488281,17197.155975341797,81.57061767578125,12126.762508392334,
182.79925028483072,235.33748881022134,168.10981241861978,84.20159403483073,20400.041727701824,199.00892980164215,4532.806055704753,10458.753433227539,17249.306228637695,106.73898315429688,10383.053493499756,
188.70132954915366,229.5202382405599,173.91980489095053,96.4019266764323,19524.326573689777,,4186.42729695638,11635.666427612305,16583.678436279297,111.22700500488281,10806.333881378174,
229.7341054280599,304.57506306966144,210.14600118001303,110.9268086751302,16511.375233968098,,4962.9311116536455,9688.271835327148,13561.099060058594,129.03651428222656,8483.021167755127,
174.35087076822916,225.3509724934896,160.0244344075521,67.59527587890625,20910.83497619629,185.01438558192356,4542.969431559245,11279.599639892578,17810.7596282959,104.26937866210938,12416.034461975098,
148.4999796549479,197.19071451822916,138.41634623209634,80.99454752604167,17845.016662597656,163.26931403053737,3862.861302693685,10264.256362915039,15244.308868408203,82.77667236328125,10445.688278198242,
156.68348185221353,203.5028076171875,145.71207173665366,82.33866373697917,18959.55123392741,168.40010269349298,4019.934819539388,10833.016006469727,16149.516510009766,88.765869140625,10646.7116355896,
237.9135284423828,320.29266357421875,218.45985412597656,109.7502950032552,19528.83566792806,,5205.433731079102,10442.267364501953,16106.375671386719,135.63592529296875,11486.881896972656,
196.69737243652344,257.79010518391925,182.78241984049478,108.51598103841145,19740.766525268555,,4628.076858520508,10077.627151489258,16401.78941345215,110.24853515625,10569.733943939209,
206.6597137451172,276.41778055826825,186.87268575032553,78.66201273600261,16914.153157552082,219.20602639210222,4539.735458374023,10542.56509399414,14087.887130737305,118.52267456054688,9192.222045898438,
195.63593546549478,248.9380137125651,181.53291829427084,100.39748128255208,20378.19886779785,213.6134008692368,4211.89474995931,11613.937240600586,17246.55645751953,117.61720275878906,12125.99129486084,
259.1327311197917,328.65538533528644,236.72258504231772,98.67931620279948,15987.689203898111,,5769.709762573242,8341.264862060547,12884.446823120117,155.72483825683594,8413.669216156006,
163.9305165608724,218.7093963623047,152.19408162434897,91.92529805501302,18023.497528076172,176.39970081138185,4227.0927174886065,10429.121337890625,15148.858703613281,93.05673217773438,9324.495372772217,
162.68547566731772,217.49726359049478,152.65011596679688,100.44714864095052,19054.970494588215,183.30720401472857,4239.331741333008,11232.096054077148,16209.510131835938,87.61300659179688,8919.50959777832,
220.68438720703125,271.29480997721356,204.71475728352866,116.01984151204427,20114.78613789876,251.15046819286462,4613.095672607422,11420.04019165039,16970.394622802734,127.70999145507812,10845.94036102295,
107.95337931315105,154.25964864095053,104.03412373860677,106.31990051269531,22860.182713826496,120.04171785513644,2790.7576446533203,14504.184356689453,20064.706146240234,52.57695007324219,11159.94479751587,
325.37151590983075,415.47132873535156,300.6558074951172,128.47276306152344,18834.100321451824,,5318.552932739258,11469.017883300781,15427.158493041992,191.8037872314453,10077.549041748047,
176.57971700032553,218.20598856608072,163.36458841959634,82.19397989908855,19921.902638753254,,4071.287399291992,12734.885284423828,17168.345672607422,106.45660400390625,11611.965717315674,
102.01890563964844,135.3294932047526,95.01956685384114,51.4925537109375,16795.02560933431,109.3428166300235,3112.8147989908853,11122.211227416992,14188.373062133789,61.79939270019531,7670.2344398498535,
192.07974243164062,270.13465881347656,179.2667694091797,111.02104187011719,19951.045003255207,214.85256173611336,3749.1990254720054,12926.3984375,17092.513122558594,104.84024047851562,10098.451461791992,
208.9392293294271,255.97887674967447,192.8016357421875,96.54066975911458,15828.819849650064,,4863.596435546875,9017.214660644531,12950.610305786133,122.13845825195312,7912.299564361572,
197.30259704589844,274.39324951171875,180.8276570638021,90.42447916666667,17188.029673258465,,4371.616317749023,11302.335983276367,14451.568084716797,112.25935363769531,8335.990089416504,
205.4699249267578,260.78367106119794,188.12176005045572,85.11356099446614,17561.76412455241,,4305.12798055013,9033.745727539062,14665.280227661133,121.0164794921875,10637.112289428711,
202.5175526936849,283.02979532877606,189.54864501953125,114.76089477539062,19505.40561421712,228.62385357294536,4303.613830566406,10851.185958862305,16233.394470214844,112.60934448242188,10579.545997619629,
231.22932942708334,303.9351755777995,210.8421885172526,103.63140869140625,19141.677993774414,255.42899374398257,4611.307896931966,11927.304443359375,16029.002746582031,133.2587890625,10150.292514801025,
208.26145935058594,251.64994303385416,188.0013631184896,56.2477060953776,11787.76178487142,218.56862538384794,5210.42626953125,6337.603729248047,9259.04963684082,129.60678100585938,4170.369918823242,
203.72909037272134,277.83893330891925,190.45049540201822,106.52571614583333,24507.49924214681,222.43501394378143,4333.540461222331,13705.230438232422,20751.87957763672,111.83755493164062,13973.714122772217,
205.46867879231772,275.68792724609375,188.5450642903646,101.4358622233073,17585.90482076009,222.6063247232884,4556.957178751628,10104.40151977539,14548.812133789062,117.67095947265625,8451.972713470459,
152.94427490234375,204.81049601236978,144.2588907877604,107.71604919433594,17586.518595377605,,3189.498621622721,12388.070510864258,15201.988494873047,83.00267028808594,10269.62060546875,
168.1513417561849,220.03765869140625,158.06568400065103,93.26209004720052,21074.836959838867,,3461.9918518066406,13030.662628173828,18188.525024414062,89.65937805175781,11501.95609664917,
208.95340474446616,281.4141540527344,192.03843688964844,111.24106343587239,20233.037963867188,,4542.701883951823,9917.257232666016,16637.844467163086,113.83200073242188,11831.218925476074,
242.75957743326822,317.02617899576825,221.86766560872397,87.8279317220052,22132.765075683594,262.0188165902659,5181.01948038737,11206.036209106445,18565.882247924805,144.22792053222656,12635.697006225586,
204.33526611328125,264.56908162434894,188.99844360351562,81.8477274576823,18230.439030965168,218.02048789003348,4644.524592081706,10516.018966674805,15232.043899536133,123.53602600097656,9501.710861206055,
139.60621643066406,194.8301544189453,130.14242553710938,67.58678690592448,18157.110188802082,149.6804087154085,3873.018295288086,10159.434936523438,15481.380004882812,78.81280517578125,9226.397575378418,
191.05957539876303,251.74354044596353,173.0736083984375,80.29028828938802,17160.230209350586,,4477.011459350586,10476.066802978516,14403.029571533203,111.41481018066406,8924.15440750122,
160.68113708496094,212.12466939290366,149.528076171875,87.27311706542969,20194.9150390625,175.93180552305714,3903.4293670654297,12028.859924316406,17212.303833007812,89.85928344726562,11119.436111450195,
284.21538798014325,353.2626190185547,258.5015818277995,110.86869812011719,15736.633122762045,310.9679512006873,5358.804224650065,10036.412872314453,12721.218673706055,171.2230224609375,7754.869487762451,
159.31871541341147,202.83078002929688,146.97403462727866,88.10673522949219,18674.170684814453,172.389924958926,3754.8214314778647,11043.915557861328,15648.671264648438,90.85195922851562,10599.637184143066,
184.9926503499349,240.3496297200521,169.37549845377603,95.40694681803386,18572.68879191081,204.0633537093336,4761.2739664713545,9634.334609985352,15587.651184082031,105.27088928222656,11468.801864624023,
214.3724619547526,276.3185221354167,194.35762532552084,87.05815124511719,17742.06968688965,,5066.41286722819,8947.923919677734,14738.16372680664,127.21574401855469,10219.310913085938,
200.41714986165366,247.30525716145834,183.653076171875,96.63792928059895,19024.129048665363,219.56348303479544,5155.8298899332685,9777.176696777344,15936.98030090332,119.04743957519531,10073.935802459717,
221.98539225260416,285.3610534667969,205.4330596923828,98.05275472005208,18069.12336730957,242.81153505883606,5430.327697753906,8853.49919128418,14870.937393188477,129.92820739746094,9152.773616790771,
164.99957784016928,209.00797526041666,154.8947296142578,103.23330688476562,20954.801523844402,190.84411772538587,3993.0323079427085,12300.590057373047,18049.19482421875,90.01370239257812,12506.267337799072,
194.10511271158853,257.5033925374349,179.31190490722656,99.56036376953125,18879.175303141277,213.13255336058657,4771.848831176758,10761.978485107422,15924.41667175293,111.55926513671875,10317.46007156372,
180.4272715250651,236.30349731445312,167.75843302408853,80.53699239095052,18422.730890909832,199.5386665169998,4137.155298868815,11023.089614868164,15662.720428466797,103.32147216796875,9744.360359191895,
171.5352579752604,201.5981699625651,157.7662556966146,87.25375366210938,16835.2581837972,,4433.863876342773,8201.454040527344,13957.22785949707,98.99592590332031,10466.279090881348,
137.8186238606771,178.21733601888022,129.43785095214844,84.35543823242188,19676.174346923828,,3421.348704020182,11826.85758972168,16926.990432739258,76.08279418945312,11150.102752685547,
158.6306610107422,213.00751749674478,147.23986307779947,70.87045288085938,19670.53840128581,175.1003024363845,3799.2386881510415,11710.466186523438,16876.00473022461,89.68251037597656,10680.764659881592,
185.98568216959634,249.41337076822916,169.4003702799479,69.99825541178386,20707.285883585613,194.354456614617,4494.165247599284,12121.404342651367,17604.790603637695,109.39018249511719,11009.444393157959,
199.62443033854166,257.39324442545575,186.81585184733072,112.57689921061198,22020.561813354492,,4036.566390991211,13107.011367797852,18763.577545166016,108.05839538574219,12441.787574768066,
233.0021718343099,291.9636484781901,215.2949422200521,132.27194213867188,16631.75215657552,,4681.827982584636,9222.237594604492,13468.332412719727,129.76368713378906,9241.006977081299,
150.64842732747397,205.17327372233072,139.8628133138021,84.33795166015625,19582.43910217285,165.0843584850633,3766.870076497396,12170.521560668945,16772.23226928711,86.04154968261719,10626.18427658081,
228.12387084960938,285.0605773925781,211.7175038655599,115.948486328125,19844.071319580078,,4538.696940104167,11337.255645751953,16483.50047302246,130.1724090576172,10695.389247894287,
207.21887715657553,268.09882100423175,193.05615234375,98.93609110514323,19612.946548461914,,4062.8358561197915,12012.619430541992,16618.203811645508,120.77426147460938,11245.368015289307,
155.00868225097656,206.97985331217447,145.4164581298828,80.84075419108073,20055.769602457684,,3477.252243041992,12268.613220214844,17294.471130371094,86.0177001953125,10927.6011428833,
175.08455912272134,218.7198740641276,163.21897888183594,103.34666951497395,22811.058634440105,,4220.205088297526,12205.787368774414,19443.91404724121,100.0474853515625,12825.49335861206,
206.32940673828125,280.4781748453776,192.19686889648438,107.36342875162761,22402.07987467448,228.28458860826774,4440.366546630859,12379.975128173828,18837.352661132812,117.59005737304688,12297.28201675415,
181.56175231933594,241.15847778320312,163.52743530273438,62.59625752766927,17841.844146728516,190.7825425405927,4547.350031534831,10206.336059570312,15127.716186523438,108.53341674804688,8937.281818389893,
246.33221944173178,311.4692077636719,227.75719197591147,110.17903645833333,20612.0131632487,,4670.162831624349,11800.829620361328,17099.421112060547,141.57838439941406,11452.66981124878,
206.8002166748047,260.7860361735026,190.9668986002604,105.17381286621094,16063.185735066732,236.10742506539714,4687.524073282878,9167.530715942383,13158.961059570312,116.93292236328125,7994.674781799316,
186.6797637939453,237.99010213216147,171.85820515950522,99.96974690755208,17766.369094848633,,4560.579132080078,9252.739013671875,14738.229888916016,107.00526428222656,9731.54796218872,
86.38484700520833,119.91029357910156,77.09888712565105,36.9196523030599,15852.981903076172,89.4987581237899,3265.039311726888,9863.254699707031,13585.178588867188,48.9906005859375,7088.720973968506,
269.8675893147786,376.8498026529948,246.6351114908854,111.00243631998698,10846.598983764648,,4221.124923706055,7015.066223144531,8361.413482666016,156.34091186523438,5933.04903793335,
216.0242462158203,273.1828867594401,197.88101704915366,107.49254862467448,16827.398468017578,,5232.517908732097,9232.884506225586,13873.182479858398,125.07391357421875,7582.928455352783,
127.88729349772136,187.80616251627603,121.7362060546875,85.42759704589844,16981.07014465332,140.3371191523842,3394.758255004883,10725.091003417969,14449.550643920898,68.88140869140625,9841.644847869873,
225.7076670328776,280.93846638997394,206.86137898763022,95.90225728352864,16561.597834269207,245.66786807087874,5792.127207438151,7478.792068481445,13267.991348266602,131.86463928222656,8181.967754364014,
212.29666646321616,278.9805653889974,195.0875040690104,103.48948669433594,18958.096282958984,232.02435606127537,4950.468434651692,10212.436416625977,15843.285842895508,120.50711059570312,10464.747886657715,
165.39245096842447,207.98180135091147,153.48684692382812,82.98795572916667,19898.309463500977,180.63098624639278,4166.600784301758,11246.027206420898,16962.279266357422,93.84532165527344,11433.916557312012,
170.06277974446616,213.22687784830728,157.33836364746094,88.3175557454427,14676.617782592773,,4461.462890625,7751.696624755859,12065.292755126953,96.29399108886719,6811.193389892578,
241.84923807779947,294.5475616455078,222.62946065266928,131.46477762858072,18727.506612141926,273.8868532627485,4836.99148050944,10175.099609375,15342.263381958008,135.66641235351562,10836.622333526611,
119.48426310221355,157.2693125406901,113.43266296386719,86.01998392740886,19569.076746622723,135.2230089989278,3329.08864847819,11747.957901000977,16968.882781982422,63.09184265136719,11389.690460205078,
158.52322896321616,194.2096913655599,147.01182556152344,81.81350199381511,21125.018056233723,174.44223034125685,3834.0608266194663,12509.080505371094,18221.61996459961,91.22021484375,11917.43729019165,
227.54487101236978,288.22832743326825,206.3919677734375,96.20398457845052,17777.368779500324,247.0242823317421,5379.881322224935,9054.699615478516,14636.521957397461,135.14013671875,10035.84714126587,
227.0744425455729,269.79930623372394,207.56129455566406,108.72720845540364,15121.215606689453,,5021.705841064453,8552.078201293945,12202.20199584961,132.4488525390625,8004.4733238220215,
239.46102905273438,307.52882385253906,219.20922342936197,104.10196431477864,20891.772420247395,260.08433981356427,5272.580800374349,11218.862426757812,17453.96612548828,139.17201232910156,11879.611190795898,
152.966064453125,195.4993693033854,139.38333638509116,76.92466227213542,22664.538019816082,165.1998569488721,3826.0550435384116,13624.887466430664,19514.138137817383,85.99737548828125,12130.074199676514,
243.10325622558594,287.85618591308594,222.46925354003906,118.52479044596355,16882.067342122395,,4998.720280965169,9915.115783691406,13759.72509765625,141.2330322265625,9132.808235168457,
217.7432403564453,281.7603352864583,201.69627888997397,100.3909200032552,21877.278498331707,240.89257733076406,4984.214981079102,10696.56916809082,18163.06707763672,125.51570129394531,13191.1787109375,
196.22215779622397,244.95339965820312,181.01024881998697,97.60851542154948,15421.782938639322,,4734.386057535808,8229.342636108398,12616.33657836914,110.684326171875,7514.173938751221,
242.5401611328125,306.4182891845703,220.56758626302084,92.93482971191406,19271.68105061849,260.50091816090406,4872.351694742839,10860.177841186523,16141.70246887207,146.95590209960938,10827.034996032715,
221.36407979329428,283.40362548828125,203.61085510253906,89.08091227213542,19915.955485026043,239.1410534836622,5273.093744913737,10035.73843383789,16637.70278930664,129.16415405273438,11042.808506011963,
203.11719767252603,242.98556518554688,188.5959726969401,115.31193033854167,23064.51821899414,227.27086506875878,4521.955856323242,13351.799041748047,19692.19805908203,116.40376281738281,12603.941989898682,
255.12439473470053,322.5692087809245,233.0174763997396,108.40779622395833,16173.820877075195,289.8073615453182,5040.592707316081,9986.759750366211,13182.929244995117,152.7357635498047,9495.790489196777,
120.72128295898438,151.61643981933594,111.77011108398438,61.18726603190104,16127.216201782227,,3419.46484375,10406.25358581543,13562.819076538086,69.01966857910156,7652.9688148498535,
180.39879862467447,237.73957316080728,167.26038614908853,87.45831807454427,18337.291580200195,197.45069900746782,4673.342926025391,9734.507095336914,15317.206344604492,103.34642028808594,9744.80071258545,
