mse_mean,mse_median,mse_gaussian,mse_unsharp,mse_wiener,mse_chmean,mse_amsharp,mse_laplacian,mse_log,mse_admed,mse_midpoint,mse_gabor
44.833892822265625,79.03706868489583,42.67154439290365,22.907094319661457,14374.133992513021,,2224.0210164388022,8910.801834106445,13141.474197387695,25.152801513671875,7152.912197113037,
53.05291239420573,115.53536478678386,51.38582865397135,31.178370157877605,12065.080764770508,,2197.9771321614585,7598.689224243164,10660.359893798828,27.162307739257812,4177.573642730713,
37.61577860514323,75.11954752604167,35.770243326822914,19.622344970703125,11833.791127522787,,1867.2349344889324,7220.373382568359,10159.803100585938,19.637054443359375,1802.6442947387695,
81.77059427897136,126.44478861490886,76.07740275065105,28.826192220052082,14567.582494099936,84.91011437682238,3101.4215189615884,8362.838455200195,12959.459732055664,47.70429992675781,7721.424304962158,
197.31755574544272,253.61127217610678,177.0222422281901,51.077311197916664,15389.023727416992,202.80074449062954,5940.544947306315,6509.987075805664,12573.727127075195,123.39189147949219,6358.162254333496,
193.5257568359375,245.2818400065104,175.50957743326822,64.56431070963542,13483.2109375,207.66338463379373,4879.84782409668,7801.793319702148,11079.2119140625,119.5484619140625,7111.161464691162,
30.685765584309895,63.01740519205729,29.535491943359375,19.095677693684895,11880.085413614908,,1458.794194539388,8449.565628051758,10707.631790161133,16.380035400390625,2009.2334899902344,
68.81605021158855,156.02994791666666,68.48581441243489,33.03238423665365,14888.801788330078,,2039.32421875,9972.377914428711,13129.960021972656,35.74073791503906,6960.421691894531,
61.13092549641927,85.72719319661458,55.76342264811198,20.701141357421875,15079.173029581705,62.54430837666532,2669.860585530599,8390.09194946289,12085.478607177734,37.02540588378906,6099.925510406494,
40.61189270019531,77.2836201985677,38.83128356933594,20.62634785970052,15179.827621459961,43.324983058637805,1903.0379587809246,10099.452880859375,13720.180740356445,22.960693359375,6984.333648681641,
24.53472900390625,48.022318522135414,24.432607014973957,23.148417154947918,14707.561131795248,27.120221172765792,1185.3082631429036,11238.259002685547,12872.380355834961,14.203353881835938,8194.294414520264,
73.30677286783855,94.56833394368489,65.87144470214844,20.751607259114582,12990.623413085938,74.11216850633998,3351.4122517903647,6193.023452758789,10050.747970581055,45.78804016113281,3339.2838439941406,
197.42222595214844,252.27835591634116,179.87484232584634,58.03547668457031,7316.438791910808,,4103.319890340169,6217.69401550293,5504.473983764648,122.20425415039062,664.4765548706055,
34.394551595052086,53.352203369140625,31.975804646809895,14.563074747721354,9329.612869262695,35.513561040368984,1606.1208953857422,5539.67463684082,7461.516265869141,19.73681640625,2050.667366027832,
97.7010498046875,146.21912638346353,89.05221048990886,37.84603373209635,11131.98297627767,102.77876346192339,3699.463551839193,5340.122741699219,9288.590209960938,56.90802001953125,4360.2985191345215,
65.00563557942708,112.71061197916667,60.7579345703125,25.76751200358073,10531.463740030924,67.00671173950549,2797.6015268961587,6441.2147216796875,9321.648132324219,36.036895751953125,4551.791839599609,
128.4747568766276,160.78369140625,116.39889017740886,33.89301554361979,14251.47371927897,131.99929409531066,3884.5838470458984,7607.523284912109,11837.81704711914,81.21759033203125,5530.916500091553,
96.70714314778645,201.22907511393228,91.05072021484375,50.74217732747396,18501.939646402996,,3446.318761189779,9694.644088745117,16108.528686523438,47.91929626464844,11089.594928741455,
35.526448567708336,69.00514729817708,34.323811848958336,25.03485616048177,10691.98415629069,,1603.217544555664,6584.611862182617,8879.688552856445,17.35687255859375,865.7843551635742,
57.27994283040365,80.23413594563802,54.063863118489586,40.48375956217448,16684.116907755535,61.775281729419014,2421.7291361490884,10528.222869873047,14703.59895324707,30.473876953125,7765.924934387207,
70.06066385904948,102.31014506022136,65.02218119303386,26.286717732747395,14620.715713500977,,2750.1996256510415,8711.480773925781,12977.468032836914,42.139801025390625,6415.804187774658,
98.79974365234375,183.49773661295572,91.96187845865886,63.70170593261719,14914.363057454428,,3305.531219482422,8101.139724731445,12856.81948852539,50.509979248046875,9340.513465881348,
82.166015625,134.4759724934896,77.68531799316406,37.84593200683594,17702.749750773113,,2789.2667846679688,10375.539764404297,15975.166213989258,45.48216247558594,9094.560382843018,
248.58904520670572,322.4801737467448,229.22345479329428,101.82512919108073,22580.74513244629,272.84546220797773,5072.145268758138,11846.608215332031,18591.341857910156,148.3369598388672,11460.437911987305,
119.65171813964844,209.0158437093099,112.4457295735677,51.29106140136719,15427.150680541992,,3784.0411376953125,8955.231063842773,13308.82829284668,66.13478088378906,8535.802867889404,
51.382344563802086,100.14425659179688,49.64119974772135,25.71160380045573,14779.801076253256,,2498.9791056315103,8464.292572021484,13464.322341918945,26.008697509765625,6417.753154754639,
6.846303304036458,35.80475362141927,8.336085001627604,12.184163411458334,17638.382125854492,,394.0166931152344,14759.057434082031,16330.446746826172,4.2498016357421875,10831.182674407959,
86.39006042480469,167.29096476236978,82.04483032226562,35.82573954264323,16661.657160441082,,3346.493891398112,9218.083206176758,14822.39616394043,46.51727294921875,9558.588542938232,
50.68998718261719,76.90842692057292,47.48747762044271,20.53802490234375,12088.36172993978,52.88258052950991,2324.327407836914,7164.659332275391,9922.084701538086,29.3497314453125,2625.4509468078613,
64.31378173828125,101.61218770345052,60.83290100097656,32.08373514811198,15240.282674153646,66.65766402054602,2348.1452433268228,9889.307556152344,13480.104537963867,35.734161376953125,8237.653198242188,
47.388092041015625,73.18958536783855,44.64305623372396,24.044586181640625,14985.643091837564,49.91557410716387,2187.792521158854,8548.620483398438,12581.367401123047,26.3865966796875,6359.578853607178,
67.02337137858073,113.71536763509114,62.8912099202474,32.11768086751302,13280.806681315104,,2650.283274332682,7838.836608886719,11691.260467529297,37.22422790527344,5370.772727966309,
61.18157450358073,90.33937581380208,55.767781575520836,20.22711181640625,13271.922068277994,62.22714962658491,2676.5778147379556,7433.690811157227,11052.703857421875,35.96406555175781,3856.350631713867,
256.6619923909505,325.27051798502606,232.48168436686197,55.064361572265625,15948.817352294922,,4882.133921305339,9400.658187866211,13288.647659301758,165.5086212158203,7840.795421600342,
40.759684244791664,72.23511250813802,37.94869486490885,17.792434692382812,13977.749420166016,41.6749117229526,1967.5623423258464,8849.848876953125,12726.419815063477,21.844802856445312,6608.61243057251,
145.44354756673178,229.65457661946616,135.9172617594401,72.08251444498698,16261.170923868814,,4110.049621582031,9187.316436767578,13737.018432617188,82.41070556640625,8204.004028320312,
46.46336364746094,65.50879923502605,43.316060384114586,24.3843994140625,16949.781428019207,50.59727596371253,1906.7208964029949,11221.783020019531,13843.64533996582,29.924270629882812,8459.671016693115,
87.70340983072917,144.74258422851562,82.35538736979167,40.7323964436849,13288.076176961264,,3101.7950541178384,8135.679946899414,11783.346313476562,51.15032958984375,4844.260307312012,
65.67112223307292,89.27898661295573,59.33744812011719,21.82537841796875,13315.906626383463,66.94648417273315,3088.003931681315,6777.508636474609,10256.174026489258,39.24906921386719,3847.2538566589355,
315.4870249430339,410.49977111816406,286.5601501464844,80.70026143391927,16157.158386230469,,5593.584411621094,8269.23388671875,12641.499862670898,194.63421630859375,8983.014602661133,
36.31492614746094,61.950225830078125,34.711344401041664,24.203964233398438,10186.625579833984,37.86459485266966,1559.2782796223958,6349.430389404297,9131.41455078125,17.846572875976562,2741.1496047973633,
45.551055908203125,83.66089375813802,44.57634480794271,41.0690663655599,18515.34194437663,48.303295419788206,1961.6337381998699,11980.03369140625,16448.29867553711,22.137847900390625,10718.308403015137,
99.7603047688802,174.77332051595053,95.11158243815105,55.2391103108724,15340.347056070963,,3174.1999867757163,8915.689102172852,13439.801620483398,55.22419738769531,7306.972183227539,
37.32306416829427,65.25189717610677,35.40312703450521,20.553385416666668,15265.761001586914,,1690.1637166341145,10471.924285888672,13636.99040222168,21.017166137695312,7564.460498809814,
50.47220357259115,87.89284769694011,47.4885508219401,20.17975362141927,16267.755406697592,,2000.3436075846355,11616.23893737793,15018.057373046875,29.524429321289062,9037.267013549805,
49.01487731933594,84.01009623209636,45.4247792561849,23.640920003255207,18623.56542460124,,2144.399256388346,12787.696975708008,17285.00457763672,28.406982421875,11298.2278175354,
69.84115091959636,101.42676798502605,64.45821634928386,27.760691324869793,16224.814488728842,71.73441382930368,3109.4446563720703,8122.772903442383,13664.398132324219,40.87525939941406,7416.746269226074,
220.5123036702474,277.06348673502606,200.0464070638021,63.01568094889323,19694.501892089844,232.95632557845659,4876.122909545898,9992.176696777344,16335.669937133789,138.54513549804688,11110.583595275879,
58.524139404296875,122.7245585123698,57.04173278808594,28.16968282063802,17149.165486653645,,2212.0942993164062,11172.67562866211,15406.562377929688,31.794967651367188,8693.149059295654,
59.524007161458336,113.82310994466145,57.56787109375,44.315653483072914,16126.873224894205,63.906569147070286,2393.633295694987,10327.981231689453,14313.480651855469,28.518386840820312,8260.680862426758,
26.764236450195312,43.88105773925781,24.571741739908855,9.958063761393229,8420.945419311523,27.473285334331297,1351.8719889322917,4835.273254394531,6380.819107055664,15.325897216796875,40.914344787597656,
54.622823079427086,74.06951904296875,49.6402842203776,17.960001627604168,13320.458902994791,55.386886251342865,2626.5707804361978,7584.87287902832,10485.035675048828,33.932769775390625,5099.384883880615,
32.08629862467448,104.43997701009114,34.11058044433594,28.022547403971355,13216.455586751303,,1293.6876017252605,9515.868408203125,12068.255340576172,13.733978271484375,5105.373104095459,
169.81473286946616,233.62499491373697,156.69354248046875,56.0249277750651,14863.147369384766,,4126.92561340332,8012.397125244141,12330.413711547852,103.70640563964844,6701.562843322754,
95.84088643391927,141.0071004231771,88.11131286621094,41.22137451171875,11634.480280558268,,3659.4132181803384,5752.692886352539,10004.187530517578,53.12507629394531,4722.235706329346,
211.78010050455728,269.1860097249349,193.79788208007812,63.96611531575521,18009.618194580078,220.22677151030572,5005.688568115234,9052.157623291016,14704.82795715332,129.77467346191406,8327.516353607178,
130.70983378092447,208.8375701904297,122.0381571451823,64.56365458170573,18965.20730082194,,3858.0665028889975,11467.370971679688,16742.626693725586,74.16395568847656,10285.833438873291,
79.82339477539062,119.59761047363281,74.63810729980469,38.29485066731771,17607.923924763996,83.09071564368664,2981.5748901367188,10401.392593383789,15348.436935424805,46.05059814453125,8580.276908874512,
52.48772684733073,74.39854431152344,48.98809814453125,26.45604960123698,13345.691711425781,54.278454172361926,2475.108912150065,7291.543914794922,11061.425689697266,30.749038696289062,5534.215938568115,
54.060302734375,104.98282877604167,51.68389383951823,24.777999877929688,12861.737436930338,,2360.721964518229,7809.72819519043,11425.799026489258,30.802932739257812,5278.715950012207,
48.43073527018229,107.18443298339844,46.1011708577474,27.489593505859375,12443.057133992514,,2056.9752146402993,8102.021392822266,11335.702819824219,21.976119995117188,6024.500072479248,
81.13198343912761,123.30752054850261,75.30184427897136,46.39118448893229,10988.98691813151,86.45416710435195,3160.899470011393,5829.729690551758,9399.255874633789,42.89268493652344,4366.105041503906,
17.724512736002605,34.65811665852865,17.327784220377605,11.644434611002604,14947.639104207357,,1035.3977864583333,10779.751495361328,13335.947036743164,10.303558349609375,6979.854015350342,
143.85233052571616,230.75906880696616,133.61896769205728,65.0795186360677,14614.849629720053,,3752.677332560221,8283.870422363281,12013.68228149414,81.81053161621094,7223.715190887451,
82.32437133789062,128.73109436035156,75.96546936035156,30.436971028645832,13688.961385091146,,3323.0476582845054,7352.830291748047,12131.161010742188,47.80946350097656,5427.396007537842,
331.93272399902344,470.1998291015625,304.7552235921224,117.9428202311198,19025.115936279297,,5905.828282674153,9394.105117797852,15002.909164428711,193.1554718017578,11316.144748687744,
89.35729471842448,168.13406880696616,85.10106913248698,58.1956787109375,27461.2866007487,,2705.541920979818,17841.02081298828,25352.323150634766,44.28428649902344,13982.937236785889,
40.37928263346354,74.50311279296875,39.38756815592448,21.035746256510418,10431.262390136719,42.23082750524175,1703.5625508626301,6075.359283447266,8995.527847290039,20.94610595703125,2446.7581825256348,
83.40579223632812,126.80772908528645,75.54410807291667,27.2344970703125,13591.187632242838,,3513.190414428711,7043.0452880859375,12117.472381591797,49.82255554199219,5983.369968414307,
72.28615824381511,119.90791829427083,67.82651265462239,34.97012837727865,9295.41837056478,,2641.776377360026,5539.620178222656,7963.098281860352,37.849578857421875,2417.274761199951,
18.814549763997395,45.9468027750651,18.861796061197918,13.129633585611979,13942.285517374674,19.97436137710343,967.4206237792969,9767.617935180664,12327.164566040039,9.557296752929688,5408.883083343506,
73.93510437011719,128.9800567626953,68.72488403320312,37.041280110677086,15849.153015136719,,2914.6607818603516,9330.850540161133,14065.878326416016,38.69679260253906,7568.372718811035,
16.725936889648438,47.10149637858073,17.500539143880207,13.351720174153646,13239.382385253906,,902.9855143229166,9737.772216796875,12194.979843139648,8.245773315429688,6292.914443969727,
113.40641784667969,175.12643432617188,105.80177307128906,51.26195780436198,17063.39229329427,,3581.7684478759766,10640.564178466797,15005.556518554688,64.72471618652344,10234.419860839844,
298.04852803548175,375.4427235921224,268.75653584798175,66.62918599446614,15145.413691202799,,5399.877548217773,9384.633773803711,12192.005783081055,187.71978759765625,7717.099407196045,
60.94383748372396,114.98948160807292,58.5155029296875,27.510462443033855,12010.786361694336,66.1936915781451,2466.093836466471,7313.226165771484,10588.94613647461,31.48822021484375,5119.513557434082,
43.14278666178385,77.25111389160156,40.938374837239586,25.129684448242188,12751.583292643229,44.49948900880769,2063.4557342529297,7920.119827270508,11528.167251586914,22.152145385742188,5210.17879486084,
229.24154154459634,287.78246053059894,208.06698608398438,60.35398864746094,12512.326624552408,,4128.887364705403,10019.094329833984,10425.329299926758,148.70945739746094,5386.715019226074,
100.21870930989583,173.5269775390625,91.5065409342448,38.66339619954427,14697.440785725912,,3778.760899861654,7965.773101806641,12987.023666381836,55.3062744140625,7653.637619018555,
81.70634460449219,120.14121500651042,74.94380696614583,40.100687662760414,12760.653920491537,,2871.2979024251304,8200.064849853516,11187.757507324219,46.90760803222656,5680.20064163208,
166.06574503580728,231.934326171875,151.61758422851562,47.4782969156901,15069.56987508138,,4581.488947550456,8195.012588500977,12999.535202026367,102.60064697265625,8381.843589782715,
110.97823588053386,160.80868530273438,101.82639058430989,34.348297119140625,10606.51752726237,,3338.3193562825522,6704.660751342773,8900.788391113281,66.7039794921875,3372.658962249756,
68.27925109863281,100.53333536783855,62.38847859700521,25.741668701171875,13603.815088907877,70.13238959985794,2886.4993998209634,7341.013763427734,11932.046905517578,39.427642822265625,5962.629043579102,
76.95953877766927,139.6020762125651,72.0459493001302,29.542144775390625,14836.092676798502,,3067.617177327474,8639.149719238281,13130.213928222656,42.855316162109375,7730.319007873535,
56.013875325520836,84.05822245279948,51.09008280436198,16.336700439453125,14064.915557861328,57.956163837081526,2625.4864451090493,8896.169647216797,12589.828399658203,33.931976318359375,6132.483627319336,
189.30796813964844,300.5876719156901,174.02600606282553,73.02074686686198,14894.27089436849,201.40652745142435,4424.816268920898,8669.72671508789,12024.383544921875,106.61697387695312,8806.89641571045,
39.73688761393229,90.64662679036458,38.77111307779948,19.542856852213543,14435.557108561197,44.06709167710338,1714.9090881347656,10243.331756591797,13112.183197021484,20.55474853515625,6648.818561553955,
76.78241475423177,132.90284729003906,71.45464579264323,27.126988728841145,17646.415278116863,,2899.575958251953,11005.571151733398,15733.629928588867,46.54296875,9492.161926269531,
52.067220052083336,83.96990458170573,49.5496571858724,28.555282592773438,13880.103729248047,53.84650877016474,2545.477798461914,7451.284378051758,12281.205200195312,28.466537475585938,5220.875381469727,
418.6968485514323,515.6787974039713,379.3622538248698,91.61787923177083,15240.526870727539,,6717.6020100911455,8516.311325073242,11548.879470825195,265.7529296875,7287.8619956970215,
44.048909505208336,61.30961608886719,41.14301045735677,25.375350952148438,10843.89328511556,47.87646328762482,1943.1483510335286,6555.422302246094,8605.76008605957,25.988555908203125,3671.1905975341797,
79.52103169759114,124.39265441894531,73.05170186360677,38.2636464436849,9587.991439819336,,2873.540786743164,6267.3172607421875,8251.825485229492,45.2322998046875,1643.5118103027344,
171.89160664876303,234.90888468424478,158.0308583577474,61.99059041341146,12583.738037109375,,3770.812052408854,7519.495941162109,10175.559127807617,103.87844848632812,6434.325214385986,
67.29691060384114,130.98322041829428,62.908915201822914,30.21367899576823,11478.544830322266,,2801.570327758789,6090.452087402344,10300.608673095703,34.071502685546875,5776.267253875732,
51.88585408528646,87.74029032389323,48.9566904703776,23.879241943359375,17475.743255615234,,2117.8175760904946,11767.602294921875,15994.180374145508,29.2576904296875,8764.8323097229,
52.17645263671875,83.23314921061198,49.92886861165365,34.3238271077474,14785.852045694986,54.33190632996166,2627.890869140625,7628.561721801758,12962.662185668945,27.478607177734375,6555.094867706299,
119.7251485188802,180.37718200683594,108.26527913411458,46.60982767740885,12921.54985555013,123.41783582795829,4135.270543416341,6202.400039672852,10774.67691040039,68.443603515625,4819.891208648682,
177.5318806966146,247.99060567220053,162.40140787760416,50.047648111979164,16424.79962158203,185.54838832283667,3788.946538289388,10851.92170715332,13898.341293334961,109.72952270507812,8655.643272399902,
98.53935241699219,191.12906392415366,94.46000162760417,53.58636474609375,18361.54769897461,,3211.7420094807944,10496.204666137695,15840.174545288086,51.962615966796875,11650.664352416992,
41.65916442871094,74.8358154296875,40.02176411946615,22.347300211588543,13310.741744995117,,2022.8847961425781,8882.611785888672,12132.40544128418,23.206878662109375,5217.301517486572,
357.6205139160156,517.4990590413412,328.3916473388672,120.17811075846355,19633.150268554688,,5658.185465494792,10190.587158203125,15909.469772338867,207.98068237304688,10339.815246582031,
44.24524434407552,76.11708068847656,42.07661437988281,24.13104756673177,13915.436330159506,,1925.8757934570312,9127.421417236328,12372.68733215332,25.038238525390625,6449.12357711792,
176.01146952311197,252.74437967936197,163.87983194986978,88.97538248697917,23303.210291544598,,4540.735768636067,11175.09651184082,19756.077697753906,100.05197143554688,12939.060359954834,
50.47387186686198,95.04691569010417,48.72570292154948,21.095011393229168,15486.61262512207,54.85733848162741,2090.7492065429688,10719.339645385742,14203.929321289062,28.35211181640625,8993.732662200928,
304.7986653645833,416.47344970703125,279.0421447753906,103.8340352376302,17244.074773152668,,5286.285171508789,10387.68569946289,13757.561218261719,184.3097686767578,8780.212463378906,
98.98583475748698,126.47410074869792,90.50174458821614,41.448343912760414,13683.394424438477,,3452.7394816080728,8221.719635009766,12165.051300048828,59.923797607421875,7103.194042205811,
68.71662902832031,147.48400370279947,65.74674479166667,35.78477986653646,12925.443984985352,,2443.551259358724,8359.835891723633,11390.05647277832,33.20599365234375,5053.721836090088,
76.56540934244792,109.50945536295573,70.07349141438802,24.139185587565105,17092.6781056722,,3101.6585744222007,10478.017471313477,15270.724319458008,47.03993225097656,10103.296772003174,
44.09234619140625,80.9597676595052,42.75321960449219,30.451314290364582,15706.459991455078,,2319.2008005777993,9127.86685180664,14215.215774536133,22.7581787109375,10773.249729156494,
97.77227783203125,150.67318725585938,90.0570780436198,35.41668701171875,13405.318954467773,,3433.833180745443,7944.012771606445,11613.924057006836,57.9840087890625,6768.599040985107,
110.85325113932292,164.85909016927084,101.18472290039062,48.55668640136719,12417.324951171875,115.3563861161662,3746.5821380615234,6825.089691162109,10418.638717651367,62.60224914550781,5317.751262664795,
160.2746785481771,223.89261881510416,146.91723124186197,48.76237487792969,15962.374252319336,,4727.235758463542,7471.979248046875,12984.12092590332,96.41267395019531,7605.348575592041,
31.479812622070312,61.1450449625651,30.965977986653645,23.163340250651043,9621.724334716797,33.27948508986687,1575.9767812093098,5944.150177001953,8401.55046081543,15.145309448242188,1703.7613830566406,
373.53834025065106,453.12769571940106,340.5148671468099,121.93784077962239,17575.60693359375,,5882.961364746094,8562.421005249023,13561.982223510742,229.60516357421875,10656.351188659668,
56.71918233235677,94.50571695963542,52.6165517171224,26.251622517903645,10486.10464477539,59.281503818703804,2273.871078491211,7014.9984130859375,9361.166748046875,30.987442016601562,4789.110683441162,
51.63429260253906,112.70408121744792,50.135640462239586,26.853444417317707,11640.078084309896,,2038.8548278808594,7328.463226318359,10226.347610473633,24.586959838867188,3763.0829582214355,
133.73131815592447,215.91572062174478,126.60514322916667,85.99159749348958,18541.17035929362,150.00072030895385,3978.078399658203,10281.934005737305,15447.368713378906,70.72013854980469,9484.799083709717,
57.76330057779948,123.22802225748698,55.64746602376302,29.80780537923177,12015.620020548502,,2513.5614013671875,7316.491653442383,10402.638656616211,31.774444580078125,3217.5488777160645,
77.47926839192708,180.66546122233072,74.72653706868489,54.81505839029948,19190.32369486491,,2436.266657511393,12702.577133178711,17455.51690673828,34.51445007324219,12668.092685699463,
87.30250040690105,132.77140299479166,80.05442810058594,26.585764567057293,14826.587544759115,,3467.21608988444,7931.477096557617,13320.203063964844,51.919219970703125,8656.413730621338,
271.550298055013,391.46385701497394,249.53495279947916,95.19568379720052,13462.808415730795,,4162.589223225911,10463.031005859375,11233.555725097656,164.41432189941406,6472.556907653809,
54.643585205078125,103.2681172688802,52.58189392089844,38.7332509358724,13026.17024230957,,2568.591318766276,7281.881057739258,11653.19091796875,27.610671997070312,5302.900215148926,
40.321980794270836,72.01695251464844,38.39928690592448,20.713424682617188,14672.83901977539,,1869.8623046875,9813.87956237793,13599.365997314453,22.9739990234375,6743.091270446777,
23.535146077473957,75.34622192382812,25.065577189127605,20.36725362141927,15387.514104207357,25.98063043278994,1054.9297587076824,11797.24626159668,14421.966613769531,9.882125854492188,8473.549320220947,
215.81586201985678,317.5661366780599,199.46111043294272,78.14007059733073,14028.491780598959,,4061.5946604410806,8122.161407470703,11678.046142578125,127.08294677734375,7184.809997558594,
160.29792277018228,244.51106770833334,147.51600138346353,89.4430440266927,15016.957514444986,170.19665255220812,4140.485417683919,8458.456268310547,12570.823226928711,87.74153137207031,8635.354690551758,
227.24869791666666,311.50865173339844,207.35818481445312,69.91585795084636,17138.417643229168,238.04697812992106,4732.484278361003,8848.270370483398,14415.50521850586,134.93682861328125,9090.220947265625,
34.92766316731771,69.05233764648438,33.95641072591146,21.33508809407552,14934.00432840983,36.5673601490604,1764.7556660970051,9769.161437988281,13391.089385986328,18.08038330078125,9200.21953201294,
159.80596923828125,221.0207722981771,148.3690643310547,61.42554728190104,16525.269373575848,,4137.669764200847,9063.27507019043,13518.216812133789,94.35069274902344,8802.027332305908,
103.11835225423177,137.19309997558594,93.81982421875,36.76646931966146,15600.845377604166,105.98521269123978,3872.2167205810547,7934.783950805664,13208.408248901367,62.083038330078125,6374.21565246582,
