psnr_mean,psnr_median,psnr_gaussian,psnr_unsharp,psnr_wiener,psnr_chmean,psnr_amsharp,psnr_laplacian,psnr_log,psnr_admed,psnr_midpoint,psnr_gabor
30.266057069509188,30.012453510859824,30.36644640596625,33.62284736081206,27.881166403135197,23.592482981784148,28.02523329119979,27.922629533465404,27.946579978866673,26.205716850846855,8.113303113706115,
30.21409168049146,29.94849310862621,30.335110088141594,33.93037976976633,28.21933047646204,,28.095258364331862,28.013401957529155,28.37355739170906,26.798509762276524,8.025701790283279,
31.385830016001556,30.887542721361072,31.481562208776694,34.51215784431032,27.746654460417513,,28.198252784675468,27.99700141845534,27.953247906220476,28.857078515630768,8.167240642125227,
31.694571277766087,31.038672923480803,31.743053565470376,34.519873373644785,27.897351986317286,,28.33617856039676,27.855927009836524,27.8731092906171,29.01365644637955,8.412170309114499,
30.223978990275093,30.09866914744718,30.342610900442534,33.994323556857125,28.103344505504644,,28.39055525239663,27.983023501853094,28.260460930874093,26.85648697078243,8.663121935619456,
30.641037894626947,30.317212784766937,30.70939028523213,33.77871710401645,27.932010833385785,,28.300865328712316,28.051788394980626,28.082166493407527,26.657070888649468,7.670305459359877,
31.5071599401157,31.15267257944849,31.585618771302855,34.94841238679428,27.785463582535698,25.299070390775853,28.462655558375218,27.939366762512567,27.951537677881937,28.677989895946375,7.44472608022938,
31.7203959950006,31.278600618830996,31.80792618301485,35.19859156092613,27.726604350876222,26.38235099073794,28.501674084634907,27.96386204415732,27.8630981796747,29.023571675339312,7.127670400340948,
31.43227829249031,30.88377667908652,31.510870132883323,34.76452149444909,28.00963997336435,25.71977542580715,28.22275945772066,27.976383922093056,28.142218694982724,28.879240666470185,7.7114450898220746,
30.22218342538749,29.994742230534662,30.348276953499443,34.1895019920939,28.153988304917515,25.15508418720343,28.088913903293236,27.879188089419486,28.045858410700838,27.64067640256657,9.15627948561663,
30.581111048871264,30.30730404646586,30.700332517310727,34.28843639443243,27.927069039498814,25.026020642099837,28.220246095011312,27.924206456139885,27.959415152140927,27.711622468410265,7.862797018853711,
31.64809659649064,31.13040209613913,31.7558453392059,35.4564387966832,28.173589593868748,,28.221610524097546,27.995088250081036,28.36038176956879,29.171738554656123,7.899719576937474,
31.247985015847554,30.88535542831924,31.330547255085502,34.8240048195517,27.61615303016378,,28.338669566612893,27.97619078766482,27.747755141692796,28.15993312648798,7.360231732360366,
31.1122027970208,30.674283242715134,31.24701523803575,34.72027873450125,28.01603416731553,26.03068095437564,28.145832454688353,27.93895778449859,28.19918237042053,28.76059886626787,7.339012265682008,
30.026773437533194,29.772999256145493,30.167030699174468,33.60236516708922,27.778836923282128,23.98032289017933,28.003451237729216,28.009113491095583,27.957149797879918,26.66446993855483,8.088102005670848,
30.491144057864076,30.208732636305363,30.572159687023465,34.04188455184973,27.92900160189565,24.456680200086453,28.110826064838264,27.95657489034032,28.003327681628374,27.150173836952,7.442937806027949,
31.350858942609378,30.86429265264961,31.421539244354978,34.57945959752421,27.9743330003328,25.359788385757355,28.30266368006635,27.92880908711579,28.057059927728353,28.159742995595902,7.659106024719668,
30.81583454509825,30.327905019438873,30.913324806143976,33.984050666277945,28.025466780092305,24.95015840199479,28.070043981504597,27.888111393073807,28.03254661047985,27.41797706826533,7.982640677491465,
31.071494029958593,30.692761658552,31.14572269705318,34.62353563276626,27.928361465256657,25.163938889945076,28.233315073604942,27.823494071736654,27.841548797809107,28.38417029953524,7.257974160835189,
30.06637775492095,29.78320635403865,30.173027441949998,33.28074598165509,28.088328943104276,23.728636416787072,28.08896990959822,27.96316701668651,28.16350112508221,26.545520461586854,8.363635516278595,
30.201510571009564,29.92533789535132,30.28173942599168,33.7788582052397,27.945593266595377,24.081506694200385,27.990684143314507,27.942426759409354,28.008931138190384,26.960105466667223,7.973682454358933,
30.72705582637824,30.310816333164126,30.83734846937434,34.365680432015886,28.103802848529874,25.160094137496436,28.042707588504555,27.856542870843953,28.120326020830746,27.84689384833644,7.542253038679827,
30.427530449894654,30.198468499617647,30.53808999425197,34.252265618899685,28.34982095677465,24.833394573114468,28.150279887274635,28.050891777410136,28.392393014010445,27.862264597783426,9.125717376972226,
31.98082606994477,31.17352778301352,32.05311563956498,35.44376069550239,27.912505852355423,27.887318944132907,28.18095079492363,27.891531821688215,27.89262321432328,30.19765854098931,8.835732586392588,
30.650989974285736,30.331400648609804,30.759354920651866,34.1538658581046,27.899016713039373,24.883859410961296,28.107676109760188,27.95906734316381,28.02676639778121,27.680432049670692,7.2239369250141845,
30.747561954458753,30.43233116344605,30.811836095740954,34.22752758719663,27.62813276922038,24.482674047752937,28.183470802632726,27.94216660119414,27.695590685720184,27.343063020979162,7.419762491480438,
30.9569421814717,30.627439047018118,31.05676146548423,34.83191495930187,28.00479106039656,25.007579086161485,28.155818374483204,27.93490749481705,28.054144687688108,28.10522340452227,7.923518273151564,
30.07709887527102,29.847401632260535,30.20056022842082,33.81699743672646,28.258036887743838,,28.047778694270878,28.002954460586977,28.349136830999626,26.815916777529466,9.128270625533506,
31.299347841013923,30.754992163503143,31.418375914133954,34.69982170856561,27.83270529527494,26.061885890447698,28.17228632972764,27.88909223391725,27.78761130722517,28.64695067371414,9.38287491450386,
31.654609000029957,31.250136776098746,31.77425894816597,35.255504150855444,27.85565249253243,,28.43329506769427,28.10412402478855,28.05292732713294,29.212183534415715,7.43679092424575,
31.273243213486843,30.869420230386826,31.41334383249667,34.9905841387103,28.098620772105058,26.93802405569109,28.468737499587597,27.83304539866064,27.95048668907533,29.839162152326864,12.819754079145957,
30.671569835332132,30.339888646039125,30.763808334687234,34.23120416683393,27.956683966245798,24.678312198289348,28.09803581850314,27.936865941230554,27.975784082320967,27.356367668426547,7.870837419377681,
30.155286261551858,29.959919933250116,30.30684976136074,34.04670082026753,28.12008164700124,24.943666683492417,28.04375667038679,27.91654643786391,28.05195368431866,27.800834465077102,8.84782556384949,
30.46288385315062,30.196253027537132,30.546337948971072,33.87395348628821,28.022102777570204,,28.178853915074153,27.97326029138441,28.120063578427235,26.70426036894691,7.444305449425644,
31.76654574235993,31.248681922694498,31.856200721105495,35.44055176491038,27.690535917854557,,28.288798640790638,27.967621583454566,27.75807340163414,29.603841376956623,8.773327158889746,
30.22149808085437,30.043548836403346,30.338944633959542,33.97952584757139,28.06545923159976,,28.249064874245427,28.011319730186695,28.295561922649263,27.611942669020102,8.032403630949885,
30.88980116343071,30.56334082859418,31.009480895417788,34.57657426307375,28.06599672423248,25.05902832383503,28.165363708672558,28.045523753359163,28.185474843256575,27.894430260198856,8.003616134291729,
31.827713087083875,31.223917421206444,31.97125944846644,35.43678922849673,28.067817947811914,,28.263058939059782,27.994763262240447,28.089973551251795,29.32335047514416,8.481992031139495,
30.83786054528288,30.461787289793936,30.935057881172465,34.414983559657244,28.18335409090107,24.74830744244533,28.15428700738828,27.980238813901217,28.248727805214372,27.850421113357974,7.968240587817417,
31.018975298181385,30.53296744949636,31.108358794691227,34.28111455519186,27.8218154534899,25.617096706205345,28.189682288318465,27.942371553802523,27.938681983861464,28.099943127740985,8.583949945657478,
31.367635033165424,30.846801317424763,31.49552006346081,34.751410864107626,27.943876739496783,25.8179136850586,28.27032781781866,28.00061290880345,28.04733055937641,28.531845871761853,7.400985578412299,
31.330791848967475,30.887726087390934,31.43662486438414,34.98884047974939,27.671357828090475,,28.194708587764925,28.06007557321665,27.88688831602359,29.015466099476825,7.293354884768113,
30.651062194115973,30.206778049657807,30.76846418060835,34.22996060024581,27.991298023717874,25.14207796636258,27.987247374560408,27.93560371606331,28.04340593796831,27.84757299673916,7.967552693628446,
31.107236459729165,30.81487997466438,31.1548768927388,34.55684557359983,27.911871502894083,,28.399996494601687,27.91719745273797,27.897848134170896,27.668701176799395,7.794019791379831,
30.29629100509254,30.002918780333584,30.38296140448342,33.540731044035766,28.02041152383664,,28.20701219938883,27.956297968684577,28.073778230869607,27.02367738108527,8.845298101661667,
30.83160113134978,30.4162927983971,30.929020399915697,34.594633262398766,27.987782968123135,25.45874863081354,28.132979955820232,27.9729656890091,28.13055511049274,27.949235752662087,7.190974515233163,
31.383198434486683,30.913784707688553,31.50485396718297,34.990481235892595,27.992626184591135,26.001757927845905,28.161591287238352,28.02048280511427,28.14489515854501,28.95172397166451,7.941432994548519,
31.223316772834817,30.673312075655183,31.302883233529514,34.68066911064553,28.013516555228737,25.867380088634025,28.13075037364866,27.922612478537626,28.102357958951742,28.648343510943512,7.858648694350297,
30.137973527485723,29.874973412392617,30.2507809461802,33.61937287871109,28.024238463069267,,28.04856759337436,28.01192127462175,28.166717905672883,26.80705626424792,7.528782050009388,
30.612964012496686,30.30010925037404,30.707593532261924,34.30536316579087,28.250297612057864,,28.09874443805263,27.98081814313816,28.30595534835968,27.707075330480684,7.890163052665682,
30.648149885454878,30.192876536043308,30.759972806414282,33.66621151897242,27.97781607078631,24.722278713071336,28.030641682961964,27.926079795803286,28.054441593142787,27.39278917741121,8.496598543104298,
31.006433342350476,30.586823036102544,31.073738419528564,34.49946845609932,27.857587338500448,24.83451866532907,28.18404881787806,27.943386941568022,27.95615728651535,27.426095143248315,7.2936310874492,
29.74838671873462,29.548351224308572,29.85127939101933,33.35192325467357,28.127903140056738,,28.025490927397612,27.93253522587273,28.143479956540375,26.207224724002366,8.880949271615068,
31.01705569335026,30.513833143826137,31.075434331221867,34.326423022646544,28.010778862656878,25.665825166711798,28.108174903705073,27.876134815195574,27.98881052663459,28.443325632842026,8.43455023095019,
30.936061573245045,30.541517362947562,31.059396235951667,34.70056362288083,28.218696352976167,25.499008276985755,28.072511547327327,27.88069238480073,28.10887397082749,28.705117767119678,8.62739383715281,
30.537607071955076,30.300984055260898,30.667550239756235,34.16925567368315,27.84083856347223,24.13146368762993,28.340641516148782,28.113823181191783,27.939636899344265,27.06855485029232,7.778131488331846,
32.47804625064241,31.891663215945766,32.477736723211734,35.29688322177356,27.61353561132514,27.337481591061966,28.386198163256765,27.906295107221307,27.734529048327396,30.92284971276696,7.65418314491578,
29.81018045193407,29.725219446900127,29.938564707816386,33.37430316786376,27.702042808287615,,28.090017535621897,27.986717616539273,27.751005427214377,25.302231826553722,8.09725440571352,
31.199144235500924,30.685510660003892,31.28377517230596,34.672275306340566,27.73897525403068,,28.199328681061658,27.942461025311385,27.8723880488471,27.85907752928301,7.4817461589933565,
32.38047157236694,31.707208255739676,32.47192170964102,35.760198712434764,28.15412643837646,27.742901039050057,28.433237992623237,28.00110169996277,28.079450465935302,30.220961535501296,9.282717225542466,
31.314829865915943,30.83318653975106,31.40370776704847,34.41575724971617,27.836671867494637,24.80939824624923,28.3131098420322,27.953298797262338,27.92418749934232,27.92552352424208,8.088255784872217,
30.43309601702503,30.16732124871809,30.52855683612868,34.19614056174504,28.19852896955968,,28.118659087023012,28.014314092761033,28.183330614782225,27.262279272523994,9.14777639320451,
30.82308653733774,30.371873498753637,30.891819248195937,33.87705796844923,27.88373530191979,,28.145796102710847,27.86719302805667,27.85628345207693,27.628578235400237,8.921231712409499,
30.923946400730394,30.621055699912617,31.065146789033765,34.53961222115169,27.94490115641335,,28.372640171650435,28.03352239166726,28.126608877682177,27.302358462109787,7.862566170237068,
30.8525030911375,30.444684364885003,30.917232375589066,34.04562883115338,28.205146951814427,24.53958820133867,28.12388631510953,28.003155223781732,28.24772560498142,27.615059304878635,7.886133297433295,
30.571348249964018,30.216637277448864,30.66523180659322,33.71309113481612,27.911124685668938,24.058101683776894,28.140627910241527,27.932351628543024,28.006435026415932,26.883844984003254,8.06601802782872,
30.139031982183834,29.89407863600029,30.239566224076047,33.76734677732691,28.134987359901057,24.73492539944917,28.07923457554637,27.87637604827878,28.003138493161025,27.004526365217203,11.929057815348365,
30.903014341840485,30.51212198391719,31.004725197383763,34.219395661357225,27.832137140723965,24.658772094071754,28.21087087487282,27.91229264178504,28.021550872259986,27.644926972025704,6.677685067479624,
30.564725248277917,30.139074423950728,30.649871706809954,33.787164489847804,27.838292428208653,24.655428614559135,28.044740171228927,27.833512594397153,27.76153653643528,27.424110662228735,8.861222745709686,
31.90380706871922,31.392119185422388,31.982761016606588,35.1176981052859,27.675827719439894,,28.345245520530874,27.928283457689204,27.78103436049099,28.939882965312783,8.015259612818213,
31.69059606491296,31.20066902728157,31.79658655053889,34.95782054888568,27.84305912926151,,28.254016333582875,28.022301842597273,28.009287474503033,28.60484638937139,7.523086553195925,
30.6049963167739,30.205785948026964,30.709475082506774,33.6761934241436,27.712193126285783,,28.137195669606136,28.03120964090686,27.995324620150015,27.5681599171008,7.40050870226662,
30.174324321609202,29.873761911009314,30.29037597337576,33.766805728440055,27.948493073707127,23.947478800524237,28.029695251413578,27.96368987102536,28.036185847909874,26.540310189358532,7.114811575396707,
30.5799508392801,30.19013187415632,30.68147933908164,34.09744098578401,27.993043672139542,24.745830536876092,28.06509107665404,27.954625355390718,27.951794582551326,27.212867343503415,8.35278550243919,
31.40747056592991,30.772283275491127,31.497158798591197,34.95989983062395,28.10404674712781,26.379154004953836,28.08898697416283,27.90063640873796,28.122959255307556,29.16483575289834,8.480481959768918,
30.740279384537097,30.385440163352015,30.87456550292062,34.09925388642316,27.82341524981745,,28.14667750225247,27.946122688924504,27.858172524388003,27.66137436168231,8.625132849412724,
31.31319735987836,30.88615189207694,31.425184995110683,34.70124549374408,28.009423229360642,25.677360011460586,28.236423982877945,27.906142820764522,28.103612963965254,28.59517409732863,7.669975969937246,
29.908422997970156,29.710004394234897,30.037292267169136,33.34431958901086,28.15409401437251,23.20364728541731,27.967999652616466,27.9603567968065,28.18165810024213,25.79518201837995,9.235058677088146,
31.48754617321298,31.100125583626653,31.59703778689118,34.81537803050743,28.125712345986997,25.76568480252774,28.404168199294983,28.001380206896222,28.247750112554506,28.54746063533616,7.877893608504327,
30.504295795000512,30.201461821309067,30.634971885056412,34.31539077461113,27.962374141052987,25.0331534101607,28.04461305279684,28.027760942357595,28.242549438332322,27.907720691883505,7.535623109493215,
30.322883101366187,30.062679873894783,30.42912684829766,34.0603795965605,28.09613548237873,,28.109250911614915,27.994611052977987,28.218730840781273,27.085394986336425,8.036587485069719,
30.107844807523136,29.882951156459644,30.264216950625492,34.09501216959965,28.035436578973826,24.715202492939778,27.9732475099556,27.942525750530653,28.061806914428043,27.37360301658905,8.098811819386672,
29.98267807775683,29.744174368916184,30.1105006537083,33.76397784346038,28.139988571859416,24.278110462842733,27.965438914879435,27.90619882631997,28.117765075690876,26.9937691428142,8.515276401418543,
31.1657522110808,30.75097945103615,31.276167639748294,34.83143029294948,27.726935038009962,25.324015823767443,28.198232144430904,27.983030547476197,27.92410409041606,28.587717356449758,7.1595265281224165,
30.437864564327768,30.101676861657044,30.552106192880657,34.067540234238564,27.980491447425425,24.844305729785212,28.030527280048982,27.93339633760361,28.062857141230502,27.65574716049437,7.995075640292008,
31.10291554848279,30.64336432383471,31.196823370384546,34.67599158678339,28.15602255313077,25.130532952921328,28.11909856138806,27.937215779393224,28.17677769262192,27.988897753113623,8.243270245041224,
30.851064341729195,30.564977887690628,30.973872286225316,34.76092391757295,28.12835657625775,,28.436046454533866,28.047258402712355,28.427165560987746,28.174630389381832,7.9328804953423715,
31.81038444240698,31.21318581673229,31.90487673148212,35.23104431871319,27.99492189951179,,28.304157932630023,27.96723801624625,28.103651818281485,29.317939069020476,7.658014912668058,
31.454286492300426,30.86816255709195,31.55563707726528,34.88966571211424,28.038569802160023,25.69793464662594,28.112108593300064,28.046740990045038,28.18453745169466,28.603726044213253,7.844780149469667,
30.750268361134484,30.300512956576085,30.859598824040866,34.10781799894365,28.014771092506873,25.24485857264426,28.09117967213176,27.903828346474448,28.05456010054892,27.741020140032116,7.713149586149777,
31.109487998506662,30.802678006121532,31.19818709205143,34.529521436804096,27.883164605575207,,28.33337675690612,27.995369583304242,28.13880954047363,27.794218466772435,7.181975787377747,
30.46711399662945,30.282692111813596,30.593585390755393,33.6951483468381,27.936467759981557,,28.318477403083158,27.918615892810436,28.000439272555397,26.99927183687108,8.473610627255438,
31.417292008485763,30.865051681573362,31.484378880624156,34.54472736063198,28.070756980335926,25.95374434458116,28.234195867424514,27.887274876406963,28.050550226518595,28.783721370633586,7.867030178046141,
30.613209302004392,30.31937420886555,30.71608235831548,34.01986185796834,28.037613209524437,,28.227134638886064,27.976740156135172,28.12061624638772,26.98561418600672,7.838837659635076,
31.035951078935817,30.65196445124581,31.130471286578203,34.65066758979987,27.913100796707752,,28.172799068319105,28.03473886152898,28.08823225944158,27.31105970378842,7.621066881665904,
31.757930557390903,31.145683336329615,31.8295400937263,34.98530172958792,27.926184315381178,,28.167504428983904,28.02836994641675,28.070723647809864,28.784925339708924,7.745555259768384,
30.96871082787398,30.619349964316314,31.087803867732017,34.48064468813342,27.93250188233261,,28.19641215033127,27.938737142587723,28.098522104991655,28.128741835545,7.050062807447399,
30.795572591038894,30.415269609822634,30.867161989816047,34.131068028523586,28.070973756927078,24.546037674166858,28.1863198097388,27.928513056942084,28.155594877632243,27.427097586054092,7.2327122792968,
30.746918396790242,30.307859024214444,30.853922468402367,34.28580271897943,27.75942904126869,25.32541728577176,28.04259459892894,27.926505897438474,27.841035483264072,27.775168855878306,8.618749081539809,
30.556591771934958,30.27108092252503,30.61878231807779,33.962080871305425,28.018596506665485,,28.160419721580862,27.99019737858888,28.111539853386486,26.62083408733412,7.5417362099245295,
30.54716900108211,30.280131789480773,30.65502902525043,34.25405838079223,28.15486692638217,24.399707159568038,28.168487393541824,27.997021980919964,28.14132912117572,27.451435572533715,9.102795592450336,
30.66581387279658,30.33128955734691,30.77825655545551,34.42788857618895,28.199745648547538,,28.05569433224711,27.98628941242718,28.258217950269746,27.83675216897808,8.248984334499154,
32.00330124377304,31.25708121771236,32.2017897680534,35.59624573101611,27.786675972656663,28.612633517388943,28.07913307366306,27.83931247956026,27.75144930573837,31.229675972727804,9.625124788663777,
30.786982494752195,30.533766368571072,30.881140185855198,33.67057390118617,28.009243441006568,,28.573203405745524,27.85779290172971,27.945025389476527,26.190077201977857,10.398024229778109,
30.08639016122014,29.871705343730195,30.195899054886866,33.80414215700401,28.16372502918596,,28.036341466554052,27.879276268659275,27.99573059007222,27.15913621695202,9.3324340241426,
31.83250945419634,31.240614795922866,31.84938902139637,34.80999896088099,27.913212567946864,26.659078038031197,28.427447470462223,27.938293990548587,27.993387792510678,29.749783405894348,8.2001267212609,
29.772784539267434,29.585707739338982,29.894810032211204,33.74222245037318,28.43351863868156,24.227320038671483,27.922051808761168,27.896869081639004,28.309719983627005,26.929520097755017,9.002225972833322,
30.31962540299339,30.04353682689875,30.428498416658147,33.89793394330711,27.969181729967385,24.475467848226486,28.090683920501736,27.964105648915766,28.063607458754348,27.32067687389656,7.933515909502306,
31.062936773463143,30.61502338780386,31.167319546002727,34.65578827004854,28.016802688878897,25.56288107683851,28.085552222782507,27.985505549320628,28.142101093370506,28.406677336701843,7.548853423819235,
30.764223101780782,30.510268987863107,30.902273320244195,34.636995445708806,28.157892378362778,,28.35407354786121,28.104193839312064,28.17172013504177,28.294811736225913,9.798571495075075,
30.40800543859623,30.21468948148737,30.52465244199285,33.8455434931824,27.999134221770383,23.755091745156367,28.384544041073717,27.999056218345657,28.166674473956228,26.806080204672792,7.781864228073003,
31.95333316040687,31.39483158598071,32.04826220321288,35.55134818695613,27.886452510976714,26.82029765186382,28.32851551295581,28.000583325840935,28.08221957309315,30.1310714933394,7.565684395325837,
31.415021015833688,30.926729281060872,31.50186316824901,35.101947424022896,27.963958761688477,25.714287301337286,28.250412503792823,27.907678515553872,28.045515306031795,28.52989270102377,7.368974855296138,
29.991289583978272,29.761997246217945,30.114030941760475,33.609092413592435,27.999181153077334,24.2034071463517,28.12092698773141,27.931514776280704,28.040210381948437,26.822960069111232,8.115263230330607,
30.254559731575682,30.07520504965823,30.3566416657767,33.98400815778476,28.269119255534893,,28.149613613419213,28.087250670269817,28.36327306369782,26.91032160696812,9.09747599263775,
30.124575081195047,29.84404215520084,30.206459554991334,33.596802201149806,27.89569522132842,23.979661576043917,28.05679042258117,27.978977999719547,28.036605382585137,26.695284539923087,7.382781340657579,
31.31710288006169,30.815092675284163,31.4829394874561,34.796136522696266,27.741664350343953,25.950706939509946,28.141659063813904,27.925832625438684,27.93131033537434,28.78595163442362,7.29216903413414,
30.305470790363408,30.085509369370843,30.39292138329091,33.74117158264967,28.13880024583424,,28.271186947687873,28.016513293995423,28.22068559734823,26.631440774951155,8.524760221603838,
30.296848214565422,30.015268449307136,30.3874645983953,33.88508650522425,27.812991676686487,24.31256942662654,28.074613951633953,27.990636875982453,28.02502633093127,27.143823039050893,6.9279675677080785,
30.496853502564445,30.245252456179223,30.649845272777625,34.35697741441771,28.20389393917275,,28.14340441229931,27.97080566910048,28.236728862223117,27.68994235373202,9.37199116937786,
30.352322822927533,30.04167746998425,30.46980326990999,33.827871218532295,27.867671396590403,23.972711025163925,28.025325132978338,27.94199084458664,27.9812637351054,26.458933278065523,7.785708203241399,
30.080008290771172,29.803055477007074,30.207695188250586,33.85774741840624,28.110616744294678,24.344262227657424,27.90922755783425,27.960626968014473,28.211811717663483,27.019383569386335,7.7000081976228945,
30.642162160115017,30.34977047040147,30.743688734028467,34.31937947157796,27.898333032154593,24.565365958462703,28.14876111833094,27.90929913648023,28.064187575673895,27.471133415126943,7.125739652174933,
30.133581838403227,29.9491675834386,30.238061678209057,33.968216170772976,27.950453419334103,23.50970947855928,28.13288514600235,28.031931838373502,28.13353802758006,26.29139620512413,8.355492368916266,
31.90815793640056,31.45063189611257,32.021009073678215,35.30568577440219,27.883027315780765,,28.443117222424465,27.927009813413534,27.889815628448513,29.741074913168607,9.292504172452682,
