ssim_gaussian_otsu,ssim_gaussian_kmeans
0.3014856334111975,0.6550807131669504
0.041297403272753976,0.22704584031975125
0.07790451487441673,0.7672400521686074
0.24731942862384437,0.6419910271970305
0.3299748124135569,0.2144354943461916
0.2963466972238152,0.28606770909875195
0.3543493182713881,0.32373741650290727
0.23381603832867945,0.27801270915460935
0.16768663917264734,0.7158107789282404
0.12217139491648975,0.15422195341521996
0.3677536807259107,0.3894884282549622
0.08406514477525627,0.7718452854440137
0.21638610202941477,0.7786505536163922
0.5029718702093381,0.287721223555517
0.08102596109313176,0.7423543345646411
0.4138255737046935,0.4298717053237113
0.03769773443072356,0.44380398693280193
0.12364032470952219,0.6810461334236179
0.23987956724491985,0.6147899645174909
0.17690880003738943,0.2071223620054945
0.2922971835507921,0.3088079803615527
0.36740175852887336,0.21983065263582555
0.1482138732292663,0.5363888289839754
0.18319259110054034,0.6545151028895374
0.11491142832426614,0.595793222596123
0.1848389208094936,0.7109906505598382
0.09050271322177077,0.7826472506922443
0.4000405918587446,0.44439701270084037
0.12921460987769715,0.6516852182606734
0.074754755866643,0.7312769036216785
0.151648870714303,0.38867119854116483
0.22673117758021397,0.5699053731598145
0.16999887205527153,0.48074684633894504
0.3323966549791491,0.3397978753296315
0.01275942061063091,0.26292899031655775
0.16684473398590768,0.5169036135773853
0.1756770151299775,0.23820897597102894
0.13729457691817734,0.1840439368052872
0.10834859985451568,0.13877178810538615
0.004461108447621935,0.6481875064075852
0.2684581284172529,0.6497645826567432
0.21261518402864252,0.5807875937257095
0.14327928240604607,0.6708538059263818
0.23142037781380076,0.7041944385251817
0.27374187663386434,0.2886884569623473
0.12542746839677563,0.6105011482369245
0.190265342857505,0.15069524123383699
0.23167838688686385,0.19129356935533467
0.08547143536185142,0.7153773828681959
0.20018833682433657,0.22666499973780996
0.06552963325398616,0.0635357892390874
0.16150058613694185,0.7250668917777423
0.12507488680761505,0.17202072129966528
0.3451639575160252,0.35461665836604506
0.27289060162829015,0.49280489170926706
0.3269017498995197,0.37657934344825844
0.16194315454600686,0.2284810092827172
0.15985564579977218,0.7373845281905318
0.40631498252006115,0.6323240678155438
0.10786503506263061,0.12458286159561689
0.38637373899169253,0.3873042728182205
0.3068980730579793,0.5336709934359033
0.18665215671740595,0.2837399984027572
0.23151043989258505,0.44757972492685355
0.1390375186948275,0.6428874473864746
0.3560268154179991,0.3964048544215206
0.04018057751919945,0.0935990031023804
0.2657405248239517,0.55308146187805
0.18413346420699353,0.702589974305984
0.3547675393850431,0.2761187249154893
0.23580559745488208,0.2573720064018214
0.22501666987920801,0.6165861123851131
0.23224285480766846,0.5734338515534422
0.2517518578121867,0.5360767835510103
0.14100040357691457,0.6911933143013579
0.49966305779531156,0.43409961893824933
0.27796484665683974,0.2841637266886576
0.17592958901325254,0.19485248625880738
0.41630297042708947,0.42379492139094577
0.08253826919450641,0.2526316635782673
0.3032176229890252,0.3146310588233731
0.2752495621978735,0.23627082672233898
0.21626313941674594,0.2863935597870286
0.35316206815725676,0.4374307648572766
0.1243473720559199,0.2861982115960678
0.20365005126677102,0.5373671451748954
0.32421351003589466,0.464413385986913
0.1838051636596015,0.6916338742817064
0.22898704621235433,0.5725384356937174
0.5436477962684823,0.5626042013963133
0.4964632568876895,0.5643319816738755
0.33808224958113947,0.54533963569681
0.33582075801586236,0.4037735143219871
0.08791188457487938,0.7512229066173082
0.24157133775618858,0.21928491818491017
0.3442787811709351,0.2648226865287637
0.3146295694020517,0.681604835667426
0.31500360768993,0.5257168303978984
0.046476646936552755,0.7998550036795162
0.17002567402709168,0.636810639433528
0.07959324765131688,0.23141717240316162
0.36558217841279084,0.4465741666412962
0.41686232084899516,0.5208634521287124
0.10779803576957976,0.15656894496290377
0.17413853289878103,0.43736566973138086
0.19644513062062155,0.5792391235734179
0.21449079431537932,0.6263264446366436
0.3105548362046509,0.3760765382119288
0.6036371174370051,0.3034094239060183
0.213118091883995,0.6067266915857723
0.3641125184676513,0.4988468971451714
0.3684203738319865,0.7600181769908807
0.012784906247066942,0.5585655613892692
0.4449422735259763,0.4339464504362331
0.44701377547920296,0.37517182000637245
0.4009132413813923,0.6208869574762391
0.08000937821265862,0.6684321093077318
0.35349566739150867,0.7146279715230827
0.21161875880721523,0.27026327827070845
0.23242595204304173,0.680827791901432
0.05120486457633425,0.07138931888157002
0.36596342970359136,0.3260912471527048
0.21156470115250972,0.35615789063843306
0.29121064757864684,0.40083445234804005
0.15847660649488046,0.15452497597730133
0.2272921788145553,0.1856414108022798
0.29845301587915346,0.37314553215197505
0.5017039857065207,0.5278119504144757
0.11650036559545733,0.4482033598701129
0.3127827752462505,0.22341264949274997
0.32284188946252207,0.33835088338176095
0.143908217906601,0.18540180143791993
0.2181068360207746,0.26543287148540856
0.2577475102836848,0.5263025593575367
0.21478331034011555,0.25559776416161506
0.06084828207704012,0.16246006286198666
0.2488607189860452,0.6130248005472821
0.1447618408270732,0.16071682122790154
0.28628900922726186,0.2674208954801795
0.1908494806556722,0.32679828985870046
0.15137223626945762,0.7605711471774409
0.2724759627727676,0.48297016924396846
0.48757156440454263,0.35307612469632926
0.2002210331490252,0.6726824198626161
0.1998286511972903,0.7100927611356213
0.42852763121731635,0.34931402981746906
0.2096190909411925,0.25180480378646614
0.20322879582126016,0.3271676490670329
0.16058522886991142,0.48544247314771316
0.21378638058973956,0.5621788157575184
0.05469291335371135,0.7879368087802222
0.09383555126796637,0.1666386685709618
0.12356446760823425,0.1578772450930574
0.17569887009900834,0.22512665823884104
0.1795554713378793,0.24960294477257317
0.4871914842580078,0.4115026072248995
0.07448738359132175,0.16461079928015573
0.3997854607999809,0.29191099756322686
0.2679055028148433,0.25095532068563814
0.19713237103727324,0.2706730443653836
0.21223743665002592,0.603131717471186
0.20207890838841003,0.6216945046310137
0.09892011934043958,0.5941812484345911
0.2950027568531353,0.29457184225472327
0.16524357992097383,0.5208305299093454
0.25081082234826124,0.6858110135036571
0.12507527952193012,0.6926197443115659
0.14652495892860265,0.6249687843437511
0.4020201846087552,0.37070216619049967
0.07696964724219481,0.1138351505332444
0.03470844977998463,0.07923366572081392
0.26221049219330367,0.35262850932942386
0.5039576541209073,0.49534740550743345
0.21244164264260035,0.3045290750675822
0.2992889837857197,0.38101517469543383
0.3546313800203103,0.4950624627541114
0.07384272384568048,0.6030671896361853
0.092974874087648,0.5659482970600072
0.204351662186516,0.6567396158336619
0.3376419805263197,0.21144470499550957
0.20592306529087465,0.5433013425260418
0.06864624211375031,0.3073505554037819
0.11169227936323313,0.5900437359745124
0.3048108218403693,0.4802804512025401
0.36764414035085896,0.3369573268984046
0.48590957191524603,0.39619520187138885
0.1535807766765952,0.7220162835670799
0.2949797393584992,0.29552756206431546
0.34630691000458347,0.5781982486570768
0.08351169424268828,0.1135872169522348
0.20622471865087988,0.6417775931627947
0.11256020715578068,0.19170953203429628
0.19586078428561748,0.5428019577727093
0.12854368861293758,0.6002401536737253
0.1551864720343008,0.332374197963666
0.35217018962334073,0.3489938616505866
0.30597980234459915,0.5212992628065581
0.29188785615270013,0.3259450558382618
0.06634016853054191,0.657864544243064
0.25884953597826243,0.24877974679944737
0.25543386486843667,0.48598600866763125
0.1999408126900617,0.23391116890641772
0.4575352389684812,0.31883543078654686
0.29746650669467917,0.32220757660159965
0.34794556293297935,0.47474702879803443
0.05642025885914754,0.6867767683688569
0.42252421633468523,0.32208804495363147
0.14519111898247056,0.5743446828903869
0.21443653110149197,0.33236054389662795
0.5539303852047958,0.37298809273664046
0.07121361226223677,0.6805783054224176
0.3404607325155679,0.7535255051555424
0.16692966795062303,0.7402886309939948
0.22783859831339828,0.224008380901722
0.17225632665937338,0.7419131080341099
0.1520772009564932,0.13683055482857434
0.06216293279573171,0.724274493159161
0.40694265201539787,0.25509441532981675
0.09885712992974156,0.11514484925436623
0.6605649826877358,0.5215541857058295
0.08381525094273969,0.14732777394584437
0.18403729776451416,0.585174984667422
0.25716148723595117,0.6284858230295921
0.4101009057608489,0.46663205448246664
0.31303196198509636,0.524893369723434
0.14405184419933895,0.17440824747459763
0.22342802210037785,0.70983232834862
0.13406308399211816,0.2576262278616728
0.12761442251622723,0.20497062425268112
0.175836237979107,0.5645082771722895
0.2136082702265715,0.2245934973304218
0.492190084844044,0.48178021815732985
0.5285361561602827,0.40338670414621197
0.2773368681712079,0.48964383934620015
0.08397085255991021,0.1547728430701249
0.06414027120696564,0.7935765573516901
0.5522501056635646,0.5266811555441235
0.2049918500847199,0.25031094931583003
0.30700914463215184,0.4899887326518688
0.1719670804416286,0.22866346985626487
0.36323791231986186,0.4354187346148475
0.3157947838894553,0.5082502159448339
0.044916087240508544,0.46989514395835547
0.23182952264906762,0.6653414182682653
0.22080134260692627,0.6081763003062611
0.174819245998044,0.6437420665853678
0.026530316296302345,0.03799367012727206
0.5314581100315863,0.26532527584887583
0.2240140619652049,0.6220775167184962
0.15481672330355536,0.1828557203301008
0.20243194061449943,0.21150392346886857
0.21905030799754113,0.250985440087631
0.35964132039736824,0.35529638666770835
0.16601192647670782,0.5108819308876663
0.2444415782482462,0.38252654377663325
0.24649104713741007,0.22698190320208256
0.22155382078694644,0.6244064494145265
0.36060216891153435,0.35695527686862
0.20871063585821034,0.27051075490451276
0.22373833545330737,0.2743297270152375
0.1304522263650917,0.25282855268383214
0.24526371928997573,0.5026636788394542
0.24023698223956477,0.6643650103711306
0.18122761305777127,0.15689463785764984
0.4469390249713315,0.5813287353586224
0.25978187501495126,0.557086877637447
0.2626586060540645,0.5778606474864905
0.16293010207128963,0.6996845257532254
0.14697846999099046,0.1783541702519024
0.06704385964789454,0.5071468266542695
0.1719755580716511,0.1751730892688894
0.2658604041505712,0.26919616140871333
0.046741528280995565,0.8065554898277564
0.1676085666572177,0.7187810847905625
0.09344071983465646,0.7705148575968681
0.2934111118449933,0.33014167050493776
0.30856675861756705,0.4706813094317391
0.25663285486716886,0.5918873204773759
0.040815647384981536,0.7525060615521539
0.22745901759528128,0.3446559306067891
0.24726052529871687,0.2409000010852814
0.24142234542605182,0.4503710567493553
0.2421276015771754,0.3345209814866632
0.340400044824658,0.49901670289300865
0.2794875115079177,0.27822238126643656
0.13125487433862715,0.6381769309516608
0.22223118267957054,0.548317123580871
0.3639155426376594,0.3544089713178192
0.3137812239734803,0.4499142185698231
0.12660053049834863,0.5958979372586465
0.08480005761609827,0.6441382642866142
0.503100751731174,0.37571404532201597
0.4928459602470408,0.509602188564227
0.24083566337811413,0.4590121063003945
0.1029170306240869,0.6563011909325382
0.28424593550200844,0.2312850114142285
0.1468129652076666,0.22669521001885082
0.46238697069092666,0.5175922412493194
0.22912140594133076,0.6277221672053351
0.0873484382058816,0.7411799993483196
0.47253162542874705,0.4613466394233563
0.37748524651830984,0.3859755925607345
0.24189587187806272,0.5198381236294282
0.41599854000563613,0.39599617093132844
0.11641562030154218,0.1524617255558943
0.12039295727586097,0.7193045718600981
0.14806298165940687,0.19523545321652222
0.29664740775539405,0.768340245163364
0.06733643902778698,0.6593321832185723
0.40288546819355076,0.4118653085156911
0.24915820581720058,0.4812031333558228
0.20842787550076933,0.36976080332244377
0.3973321199573893,0.48146534989772083
0.06491443476018312,0.5440320668442663
0.2764467517852833,0.6600127498794537
0.42770310431783415,0.255429334459744
0.34294602716160866,0.46780458571821165
0.449467334537335,0.2470503154467595
0.0983085389157079,0.20971966600123018
0.22858473600780194,0.5858220819830694
0.21962440229511504,0.7277634302492256
0.08197070042986139,0.5812364041422035
0.3746899508482194,0.5568974535938827
0.12446852132529578,0.3166138535676679
0.24603334946712616,0.27285008200792693
0.40111362235321896,0.6550531182591233
0.0955450296713819,0.1044020917447203
0.23220550182424493,0.2649347038200138
0.2566615474053686,0.1808921958102634
0.10374604013124437,0.27793669983152736
0.07333879038103215,0.15543316532673582
0.24138362141630046,0.23362636030993936
0.27399851734312236,0.2783781424874079
0.28619142531481623,0.4462117437892919
0.29717499076494847,0.5245101727516551
0.33820794197099957,0.3301155449149577
0.3456889056703584,0.4131528199760455
0.30494660615862945,0.5863556942472771
0.06173309458097397,0.072362734640479
0.4199288724470578,0.3555998078558195
0.07451106379587724,0.8137028866026959
0.12335610776572718,0.7406446395571648
0.25605623382289816,0.5507932093550788
0.30184172849500174,0.5184456531609493
0.35152706028209185,0.4869187941503777
0.31529331308175657,0.3507291592893907
0.15011838979405398,0.19431393416135223
0.28830601471935574,0.23918031944689863
0.32538818477483383,0.3144305819365831
0.35032861283105426,0.6177628610601346
0.13305948929105318,0.5986007146490412
0.2493444270428237,0.6967418950005518
0.311890621161494,0.6308145392966815
0.1469351413770918,0.1964404959932797
0.11617672356251951,0.637280721253492
0.1657200765327452,0.6545027750651856
0.3480450414919008,0.6445062898360131
0.0735070772221705,0.19989714629243593
0.3103803795149586,0.7084402265658954
0.10230986637901125,0.6864862564154027
0.0698956661804554,0.708323958168049
0.2936392177536322,0.44577895912395976
0.2625296549015112,0.5238700190099171
0.0018524236904816267,0.40852824648381797
0.3699462895304773,0.587937460844759
0.23650250458677036,0.5822505635525973
0.27639527418847115,0.2343748175128272
0.2742588608769773,0.6267252876382199
0.1272392695647955,0.619573899790603
0.26496449875409084,0.34432487051608396
0.31821282535874174,0.47038977691991096
0.10850550834512351,0.1789808465805228
0.13925028869350692,0.6616689964557045
0.13205356254748224,0.17050293538703132
0.15489044850538702,0.6429867384004504
0.2841005795651686,0.23927956543074994
0.14269817075745356,0.2539763446087688
0.32999700244979063,0.6612023691147016
0.1783174085756214,0.25755255059935983
0.2786623299322895,0.5746988435729158
0.28952745031214433,0.25542325142599703
0.3786661078107732,0.31052811917758133
0.15259506332730588,0.7545631986252381
0.5132197130788675,0.5854204609488064
0.2458128321899373,0.6798985902170056
0.28967966906903336,0.3605663839811813
0.27751876491550437,0.7039892890729026
0.2366261977940847,0.3371962414744883
0.4216420437416404,0.4164664129182616
0.40901433417774563,0.4398662558913447
0.38152693451836756,0.14928012932136037
0.3496888317652997,0.42247387229726563
0.26187902952066083,0.6151174075318296
0.3013169204085281,0.5681917458699711
0.2460397987249194,0.23897020284472523
0.35554864945307046,0.3529719275236274
0.2659879290041581,0.23295041153793902
0.2875192058529401,0.2756898721117889
0.23549572602886296,0.24866846611850738
0.30996482106286255,0.29074347812031776
0.09550670258273664,0.1772538575258118
0.3411395061861191,0.3458110785146577
0.4026180864122748,0.6297756670166538
0.0926961416637,0.6032134385484492
0.1622197507832361,0.17111665810136523
0.18621997563600534,0.6042724967486209
0.1630066537289581,0.5889926979017543
0.23116331034123994,0.6102254173107052
0.14130480096424303,0.24220628696264015
0.17733583588670762,0.23066192521098797
0.5588433432983652,0.483465020585012
0.26344782057631994,0.29944147530167115
0.2799140581333955,0.6959620389059763
0.23385761539535355,0.6099006450586796
0.05332388090965495,0.22399704981115162
0.15238220879202583,0.26236880977340826
0.13822823872005066,0.5925138226717088
0.27609943796232933,0.6592443115906869
0.40085218076281404,0.39587247745164883
0.3989557947228146,0.15081143869164176
0.22539072730358714,0.27675159775635416
0.08856858985163618,0.761665383607586
0.4718054718299563,0.2988839830074803
0.2630963407980484,0.28021840682099414
0.14269613262811898,0.18839111390490135
0.29778097696235345,0.4888126570274142
0.18502856107290697,0.24428315301294004
0.20009834180600902,0.6693078067081458
0.20662039546194375,0.21936500310957383
0.2679698689748131,0.38068760791542533
0.31967638435752027,0.5351262820944712
0.25808460881673595,0.5846657631860405
0.2536659778420897,0.5578415350474228
0.36768660196762415,0.3401128202677091
0.27102902418196484,0.43040687765519325
0.5722271297592146,0.5422032431634587
0.18881706915522747,0.6780759573934896
0.47405822496780475,0.47926695469667546
0.21086986830980278,0.23418772014859146
0.23293914351648173,0.6960818482358331
0.32066319076271005,0.46558972539863236
0.2519473587566416,0.7776213342321294
0.1527230704928542,0.14503454523722098
0.17426274308382203,0.5600610109557312
0.122859112994607,0.3843579785225126
0.2315474101244861,0.6845669053672124
0.3502056721143541,0.5586440673117999
0.172573183435111,0.6468800935603843
0.23987801712223913,0.36338155628763763
0.45787591822191526,0.31215062022839196
0.33143140928464715,0.3594400493184411
0.02992534474700008,0.16485222692856324
0.43743100574288823,0.4949224891971021
0.11730898395907015,0.5828016655315048
0.14435422395641279,0.13716723764431574
0.3402233263600826,0.6455808684830758
0.2963059074539843,0.35484310528580854
0.568403587744858,0.7714238618782802
0.10207191335731362,0.6739479300688703
0.17689405307978076,0.535306157676367
0.13122504942022015,0.34254008476428965
0.19619946417912834,0.25801047167486674
0.13482827205676795,0.21488058331702553
0.1683434338980586,0.14915659251938182
0.274140105158877,0.36397654978618194
0.08621162687780559,0.19850374175407015
0.350638082723008,0.6334559915841965
0.23291438330536482,0.6197954769208872
0.2564794745465873,0.5683416480436106
0.07084351528447334,0.8188760972722587
0.36519383750128914,0.40119619862794637
0.23727368633048532,0.6684735368184794
0.0740704536807336,0.23185053954900936
0.5855862510154396,0.3129191252794001
0.4142083833873051,0.180596043536686
0.09890144839962178,0.7554405592553008
0.1386232835402166,0.16121756531673628
0.2805328141040397,0.6599443855442265
0.22767647441106506,0.6828477436204695
0.3227517444668737,0.4846773679705009
0.17716591079174263,0.20149932495984876
0.22471446538364326,0.21305236766313693
0.08235612524046342,0.7030753270618262
0.3403349882004019,0.4693787968131194
0.1862364807001704,0.21930314914579896
0.051000407739642206,0.2151125340960489
0.2942722695491044,0.4378056109241634
0.3555820171607919,0.6222149115642764
0.21569905309264467,0.3150510069450936
0.47757961990099523,0.33617362226488007
0.2895780162176816,0.3457581652096257
0.3107112367124569,0.50617849448321
0.45977107781179244,0.3290418067996756
0.12279185118522327,0.14660909101579658
0.1373857213328398,0.6827695829205153
0.14311152148402315,0.15604657750998197
0.3083865737476777,0.3842738322026751
0.19421704257921846,0.12984713307390827
0.473149619166624,0.5089363967539982
0.18046056123664642,0.26360419425183573
0.24654641525510376,0.6587446125161375
0.40585433922486014,0.42431446096728703
0.11601142527319665,0.7159194939796191
0.4025216908362554,0.4141286147371513
0.3329409585740517,0.38116907090039365
0.37579197234577794,0.5147733890345702
0.22487488616602325,0.6120570799632462
0.25375736058568593,0.42290243317443504
0.2667655867466472,0.5061931252422573
0.37445558854476796,0.49665832710150387
0.2515014177995671,0.5799407828684954
0.5076623195034394,0.3104692964498452
0.23786362874419595,0.6067609205448127
0.22867946824584126,0.237987549280249
0.23509291245219469,0.7209175625643606
0.21861057850890409,0.18993311918978337
0.11000807210491605,0.5907911877867583
0.30278634251607,0.6545862323429571
0.1967401423983711,0.18923384535886587
0.1648717327224255,0.2380426332286368
0.23372361073001782,0.5139754571127462
0.300927670440057,0.5847980139992952
0.4239341750262123,0.37754978577358794
0.41217984054389634,0.3935346944287417
