mse_unsharp_otsu,mse_unsharp_kmeans
9225.937184651693,6986.157587687175
11791.600962320963,1878.758056640625
10926.559916178385,10654.780766805014
12621.244110107422,2631.4016927083335
11944.75102742513,10397.051411946615
8173.388763427734,959.2880910237631
10420.58432006836,10247.747965494791
8632.980728149414,3363.5029907226562
11805.342910766602,12208.251256306967
13981.035720825195,5073.064030965169
17965.789174397785,16824.443934122723
17224.120666503906,17059.25604756673
8837.014017740885,4414.695780436198
11329.071334838867,11099.957885742188
9993.11306254069,3044.9115091959634
14181.005798339844,2110.295944213867
10024.66591389974,9743.599436442057
12446.498413085938,12055.044270833334
13719.886815388998,6022.298751831055
13889.014729817709,14100.619710286459
11054.076243082682,1165.3936767578125
12468.484237670898,12203.234446207682
18958.762858072918,18756.184666951496
6294.583877563477,6056.987375895183
15969.503529866537,2729.7936248779297
14905.98040262858,1183.0896453857422
12816.139897664389,1670.3487040201824
13582.040598551432,1463.5608876546223
10678.882853190104,10688.795654296875
13704.005355834961,2836.4088033040366
13153.123942057291,8091.364980061849
8186.4979248046875,3822.7476348876953
13347.729787190756,13572.617192586264
11746.527938842773,3960.464065551758
12621.132563273111,2693.473230997721
9375.991460164389,1876.5535380045574
17048.844314575195,2691.8430836995444
16091.67990620931,16145.437042236328
11281.97681681315,8913.72076924642
14280.460235595703,15484.507624308268
9068.075693766275,10221.826731363932
13795.763305664062,2612.8938903808594
15143.10161336263,15853.113189697266
15102.708724975586,1377.1106414794922
15373.30751546224,1690.3616282145183
19972.537704467773,11382.397145589193
19796.018305460613,19895.723810831707
11328.80490620931,11223.916163126627
16141.361933390299,869.1439565022787
13941.647867838541,14401.622233072916
14291.421310424805,14117.074549357096
11105.109303792318,4567.727513631185
13306.499404907227,3727.881876627604
10596.124974568686,11328.910568237305
22287.480611165363,21608.22492472331
17462.430918375652,2970.791219075521
13285.927449544271,1439.1125793457031
13012.748453776041,10139.65705871582
10307.149978637695,2289.548573811849
11129.882456461588,11120.070317586264
6839.796483357747,7355.437093098958
13357.200556437174,12817.811141967773
11521.618347167969,7144.735188802083
9867.787165323893,2649.958307902018
10042.391555786133,5676.778467814128
12261.849258422852,5079.463516235352
20670.651580810547,1594.4779001871746
9437.349848429361,6121.422805786133
12016.67768351237,4014.7489624023438
10835.810989379883,3149.3609771728516
17103.945912679035,2581.6163431803384
12003.236694335938,12492.84504699707
12209.566228230795,11884.458389282227
6354.243759155273,6510.823389689128
10365.255727132162,11299.28532409668
13987.349212646484,784.8645477294922
8232.58928934733,8623.998809814453
12084.46181233724,12248.955327351889
8299.889358520508,1737.4676259358723
10230.577697753906,3055.461868286133
15874.175816853842,15685.865926106771
16044.660588582357,856.3279774983724
14736.386093139648,1078.1243591308594
9332.074905395508,9819.581415812174
15969.799407958984,1808.071024576823
13066.063603719076,3179.6629587809243
9555.421696980795,3069.2476959228516
12652.366078694662,4812.565653483073
12125.304646809896,12557.632436116537
13910.28020731608,2386.455235799154
15871.289347330729,1422.7074178059895
7861.542633056641,8569.15077718099
8349.8137105306,8332.108774820963
8366.619435628256,1579.8437093098958
17958.565643310547,16809.137725830078
12879.870646158854,2600.2129109700522
12411.238235473633,2448.741887410482
13080.444625854492,2716.7291005452475
10662.477172851562,11326.539413452148
